Sentence ID,Label,Sentence
F1288072330011_S18,procedural fact,"11. I was appointed as Adjudicating Officer, vide order dated May 07, 2009, under section 15 I of Securities and Exchange Board of India Act,1992 (hereinafter referred to as “SEBI Act,1992”) to enquire into and adjudge the alleged violations of the SEBI (Prohibition of Fraudulent and Unfair Trade Practices relating to Securities Market) Regulations, 2003 (hereinafter referred to as “PFUTP Regulations”), SEBI (Substantial Adjudication Order in respect of Vikas Narnavar in the matter of Genus Commu Trade Limited June 10, 2010 Order No MC AO- 02 2010 Acquisition of Shares and Takeovers) Regulations, 1997 (hereinafter referred to as “SAST”) and SEBI (Prohibition of Insider Trading) Regulations, 1992 (hereinafter to as “PIT”) by Vikas Narnavar as observed during the investigations conducted into the trading in the scrip of M s Genus Commu Trade Limited for the period from September 01,2004 to November 05,2004."
F1288072330011_S19,procedural fact,"12. A show cause notice dated November 5, 2009 was issued to Vikas Narnavar in the matter wherein he was asked to show cause as to why an inquiry should No be held against him in terms of Rule 4 of the SEBI (Procedure for Holding Enquiry and Imposing Penalties by Adjudicating Officer) Rules, 1995 read with Section 15 I of the SEBI Act, 1992. "
F1288072330011_S20,procedural fact,"The noticee appeared for hearing before me on November 19, 2009 and then filed a reply dated December 14, 2009."
F1288072330011_S21,defendant claim,The noticee submitted during the hearing that one Ramnik Lal Patel had got him to sign on some forms for which he was paid around Rs.10000 to 15000.
F1288072330011_S22,defendant claim,He submitted that he neither visited any broker No got any statements from any broker.
F1288072330011_S23,defendant claim,"The noticee submitted in the reply dated December 14, 2009 that he presently earns Rs.7000 per month and given his level of income he is hardly able to sustain his family rest aside investing it in the market."
F1288072330011_S24,defendant claim,Further he was unaware of the number of bank accounts and demat accounts opened in his name with various brokers by Ramnik Lal Patel.
F1288072330011_S25,procedural fact,"14. Opportunity for personal hearing in the matter was again provided on January 8, 2010, during which Vikas Narnavar presented an Affidavit which was verified with the original on February 3, 2010."
F1288072330011_S26,defendant claim,"15. In the Affidavit which is signed by Ramnik Lal Patel, it is submitted that Ramnik Lal Patel had approached Vikas Narnavar for opening trading account, demat account and bank account for the purpose of trading in shares of various companies."
F1288072330011_S27,defendant claim,Ramnik Lal Patel had offered Vikas Narnavar some share in profit made through share transactions in his account by him.
F1288072330011_S28,defendant claim,Ramnik Lal Patel had told Vikas Narnavar that he will make profit without doing anything.
F1288072330011_S29,defendant claim,"Ramnik Lal Patel took signatures of Vikas Narnavar on Account opening forms of some brokers such as Pilot Credit Capital Ltd., Adolf Pinto, Ajmera Assosciates Pvt Ltd demat account opening forms with Sahara Financial Services and Sodhani Securities Ltd.; account opening form of Bank Account with Bank of India, Stock Exchange Branch, Mumbai."
F1288072330011_S30,defendant claim,Ramnik Lal Patel also took signature of Vikas Narnavar on blank cheque leafs and blank delivery instruction slip for demat account.
F1288072330011_S31,defendant claim,Ramnik Lal Patel also used to place buy and sale orders for dealing in shares on behalf of Vikas Narnavar.
F1288072330011_S32,defendant claim,"Ramnik Lal Patel used to collect contract notes and bills from the office of the Adjudication Order in respect of Vikas Narnavar in the matter of Genus Commu Trade Limited June 10, 2010 Order No MC AO- 02 2010 brokers for transaction done by him in the name of Vikas Narnavar."
F1288072330011_S33,defendant claim,For the above favors Ramnik Lal Patel paid some amount to Vikas Narnavar.
F1288072330011_S34,defendant claim,All the trades in various scrips were done by Ramnik Patel in the name of Vikas Narnavar.
F1288072330011_S35,issues framed,"16. On perusal of the Show Cause Notice, and other material available on record, I have the following issues for consideration, viz, (1) Whether the noticee has violated Regulations 4(1) and 4(2) (a) and 4(2) (g) of PFUTP Regulations."
F1288072330011_S36,issues framed,(2) Whether the noticee is liable for monetary penalty under sections 15 HA of the SEBI Act.
F1288072330011_S37,issues framed,"(3) What quantum of monetary penalty should be imposed on the noticee, taking into consideration the factors mentioned in section 15J of SEBI Act. "
F1288072330011_S38,statutory fact,"(1) Without prejudice to the provisions of regulation 3, no person shall indulge in a fraudulent or an unfair trade practice in securities. (2) Dealing in securities shall be deemed to be a fraudulent or an unfair trade practice if it involves fraud and may include all or any of the following, namely:- (a) Indulging in an act which creates false or misleading appearance of trading in the securities market; (g) Entering into a transaction in securities without intention of performing it or without intention of change of ownership of such security;"
F1288072330011_S39,material fact,18. It is seen that the price of GCL ranged between Rs.1.16 and Rs.2.91 during the investigation period.
F1288072330011_S40,material fact,"However, the volume of trading was significantly higher in the Adjudication Order in respect of Vikas Narnavar in the matter of Genus Commu Trade Limited June 10, 2010 Order No MC AO- 02 2010 investigation period at an average of 3.48 lac shares per day, which was 295% higher than the average daily volume of around 88,488 shares in the preceding two months. "
F1288072330011_S41,material fact,19. The investigation has brought out that a significant part of this volume was artificially generated by the orders entered by Vikas Narnavar.
F1288072330011_S42,material fact,"Of the 6,85,497 shares traded by Vikas Narnavar on gross basis (2.09% of gross volume traded), 5,68,750 were through circular constituting 1.74% to total volume traded during the investigation period."
F1288072330011_S43,material fact,"20. The same numbers of share was rotated in a circular manner among the members in the group on daily basis so that the same numbers of share goes back to the original seller at the end of the day and net position of each member remains nil, without resulting in any change in beneficial ownership of the shares traded."
F1288072330011_S44,subjective observation,Thus there was no intent to buy or sell shares and the only intention was to create artificial volumes so as to give an impression of buying interest in the scrip.
F1288072330011_S45,subjective observation, 21. The trading by Vikas Narnavar thus contributed to creation of artificial volumes to create an impression of active trading interest in the scrip and to thus attract unsuspecting investors to invest in the scrip.
F1288072330011_S46,subjective observation,"22. However, based on the submissions made by Vikas Narnavar regarding his occupation and income, I find it difficult to believe that the trades were actually undertaken by Vikas Narnavar. "
F1288072330011_S47,subjective observation,"Taking into consideration the affidavit submitted by Ramnik Lal Patel, I find that Vikas Narnavar was merely instrumental in lending his identity to Ramniklal Patel."
F1288072330011_S48,subjective observation,It was in effect Ramnik Lal Patel who indulged in circular and synchronized trades to give misleading appearance of trading in the scrip of GCL. 
F1288072330011_S49,material fact,"I note that the investigation report brought out that Ramnik Lal Patel received 14,50,000 shares from two other clients, namely Dhirubhai Sukkarbhai Nakia and Ramesh Sukkarbhai Talaviya in off-market transactions and off-loaded them in the market. "
F1288072330011_S50,statutory fact,23. Regulation 4(1) of PFUTP Rgulations prohibits persons from indulging in a fraudulent or an unfair trade practice in securities.
F1288072330011_S51,statutory fact,"Regulation 4(2)(a) of PFUTP Regulations, inter alia, prohibits a person from indulging in an act which creates false or misleading appearance of trading in the securities market."
F1288072330011_S52,statutory fact,Regulation 4(2) (g) of PFUTP Regulations prohibits a person from entering into a transaction in securities without intention of performing it or without intention of change of ownership of such security. 
F1288072330011_S53,violation,"24. While I am convinced that the trades executed in the name of Vikas Narnavar were No actually executed by him, I find that he did aid the process of manipulation by lending his identity to the actual perpetrator."
F1288072330011_S54,violation," I thus find that Vikas Narnavar contributed indirectly to the misleading appearance of trading in the shares of GCL. In view of the foregoing, I hold that the allegation of violation of provisions of Regulations 4(1) of PFUTP Regulations stand established."
F1288072330011_S55,issues framed, Issue 2: Whether the noticee is liable for monetary penalty under sections 15 HA of the Act?
F1288072330011_S56,penalty,"25. As the allegations against the noticee stand established, he is liable for monetary penalty under Section 15 HA of the SEBI Act, 1992, which read as follows: “Penalty for fraudulent and unfair trade practices."
F1288072330011_S57,penalty,"15HA. If any person indulges in fraudulent and unfair trade practices relating to securities, he shall be liable to a penalty of twenty-five crore rupees or three times the amount of profits made out of such practices, whichever is higher.”"
F1288072330011_S58,issues framed," ISSUE 3: What quantum of monetary penalty should be imposed on the noticee, taking into consideration the factors mentioned in section 15J of SEBI Act?"
F1288072330011_S59,penalty,"26. While deciding the quantum of penalty, the factors laid down under Section 15J of SEBI Act have to be given due regard, which are as follows – (i) the amount of disproportionate gain or unfair advantage, wherever quantifiable, made as a result of default, (ii) the amount of loss caused to an investor or group of investors as a result of the default and (iii) the repetitive nature of default."
F1288072330011_S60,related fact,"27. From the material available on record, it is difficult to quantify exactly the disproportionate gains or unfair advantage enjoyed by an entity and the consequent losses suffered by the investors."
F1288072330011_S61,related fact,The investigation report also does No dwell on the extent of specific gains made by the noticee.
F1288072330011_S62,penalty,"While imposing monetary penalty, I have taken into account the fact that the notice has violated the provisions of Regulations 4(1) of PFUTP Regulations by lending his identity in return for minor pecuniary gain."
F1288072330011_S63,procedural fact,I have also taken into account the submissions made by the notice regarding his sources of income.
F1288072330011_S64,penalty,"28. Considering the facts and circumstances of the case and the material available on record and the violation committed by the noticee, I find that penalty of Rs. 15,000 -(Rs. Fifteen thousand) under Section 15 HA of the SEBI Act will be commensurate with the violations committed by the noticee."
F1288072330011_S65,penalty,"After taking into consideration all the facts and circumstances of the case, I hereby impose a penalty of Rs. 15,000 -(Rs. Fifteen Thousand only) under Section 15 HA SEBI Act on the noticee, Vikas Gourihar Narnavar for violation of Regulations 4(1) of PFUTP Regulations ."
F1288072330011_S66,procedural fact,"30. The noticee shall pay the said amount of penalty by way of demand draft in favour of “SEBI - Penalties Remittable to Government of India”, payable at Mumbai, within 45 days of receipt of this order. "
F1288072330011_S67,procedural fact,"The said demand draft should be forwarded to Mr. G Ramar, General Manager, SEBI, SEBI Bhavan, C4-A, ‘G’ Block, Bandra Kurla Complex, Bandra (East). Mumbai- 400 051."
F1288072330011_S68,procedural fact," 31. In terms of rule 6 of the Rules, copies of this order are sent to the noticee and also to the Securities and Exchange Board of India."
