Sentence ID,Label,Sentence
F1372830044081_S24,issues framed," c) If yes, what should be the quantum of penalty?"
F1372830044081_S25,statutory fact,"Before moving forward, it will be appropriate to refer to the relevant provisions of SAST and PIT Regulations which read as under:- SEBI (Prohibition of Insider Trading) Regulations, 1992 Regulation 12 Code of internal procedures and conduct for listed companies and other entities. "
F1372830044081_S26,statutory fact,"12. (1) All listed companies and organisations associated with securities markets including : (a) the intermediaries as mentioned in section 12 of the Act, asset management company and trustees of mutual funds ; (b) the self-regulatory organisations recognised or authorised by the Board; (c) the recognised stock exchanges and clearing house or corporations; (d) the public financial institutions as defined in section 4A of the Companies Act, 1956; and (e) the professional firms such as auditors, accountancy firms, law firms, analysts, consultants, etc., assisting or advising listed companies, shall frame a code of internal procedures and conduct as near thereto the Model Code specified in Schedule I of these Regulations 45[without diluting it in any manner and ensure compliance of the same."
F1372830044081_S27,statutory fact," (2) The entities mentioned in sub-regulation (1), shall abide by the code of Corporate Disclosure Practices as specified in Schedule II of these Regulations. Schedule II 5.0 Reporting Requirements for transactions in securities 5.1 All directors officers designated employees of the listed company shall be required to forward following details of their securities transactions including the statement of dependent family members (as defined by the company) to the Compliance Officer: (a) all holdings in securities of that company by directors officers designated employees at the time of joining the company; (b) periodic statement of any transactions in securities (the periodicity of reporting may be defined by the company."
F1372830044081_S28,statutory fact,The company may also be free to decide whether reporting is required for trades where pre-clearance is also required); and (c) annual statement of all holdings in securities.
F1372830044081_S29,material fact,"From the material available on record, I find that as disclosed at BSE website during the quarter ended September 2004, Shri K S Ramakrishna, promoter of Noticee was holding 20.83% of the shares of Noticee and SCFPL was holding 18.15% of the shares of Noticee."
F1372830044081_S30,material fact, I find that the shareholding of SCFPL was erroneously shown in the promoter group and that a revised Clause 35 of Listing Agreement was filed with BSE for the quarter ended September 2004.
F1372830044081_S31,material fact,ud
F1372830044081_S32,material fact," As per the revised clause 35 of Listing Agreement, Shri K S Ramakrishna was holding 50.03% and SCFPL was No holding any of the shares of KGL. "
F1372830044081_S33,material fact,"Also, there was a discrepancy with regard to information submitted by Noticee under Regulation 8(2) of SAST Regulations."
F1372830044081_S34,defendant claim,"The following submissions were made by the Noticee: (a) In the quarterly filing for the quarter ended September 2004 under clause 35 of the Listing Agreement, Noticee had inadvertently disclosed the name of M s Simply Class Fashions Pvt Ltd (SCFPL) as one of the promoters with a shareholding of 18.15%. Infact at the relevant time SCFPL was No holding even a single share of the Noticee. "
F1372830044081_S35,defendant claim,The said bonafide error occurred at the end of Noticee's secretarial staff.
F1372830044081_S36,defendant claim,The shareholding so erroneously disclosed against the name of SCFPL was actually held by Mr. K.S. Ramakrishna.
F1372830044081_S37,defendant claim,Shareholding of Mr. K.S. Ramakrishna which at the relevant time stood at 38.98% shares was erroneously bifurcated and was reflected as 20.83% against his name and 18.15% against the name of SCFPL.
F1372830044081_S38,defendant claim, Whereas the fact was that the entire 38.98% shares were in the name of K.S. Ramakrishna. 
F1372830044081_S39,defendant claim,"(b) As a result of the said inadvertence, there was no change in the promoter shareholding. Since the consolidated shareholding of the promoter group continued to remain the same at 57.78%. therefore, as result of such inadvertence, the interest of the shareholders was No adversely affected. "
F1372830044081_S40,defendant claim,"(c) Immediately on becoming aware of the said error discrepancy in the disclosure, the Noticee vide its letter dated January 03, 2012 filed the revised disclosure with the BSE correcting the error. "
F1372830044081_S41,defendant claim,"(d) In so far as the information submitted by the Noticee to BSE and before investigating authority is concerned, the same was furnished by the Noticee based on the data provided by the Registrar to the Noticee with regard to the details of the shareholders and the number of shares held by them."
F1372830044081_S42,defendant claim,"All listed companies, prior to filing the details of shareholding seek data from their registrar and based on the same they file their disclosures. "
F1372830044081_S43,defendant claim,"This is a normal market practice, which the Noticee has also followed."
F1372830044081_S44,defendant claim," (e) In so far as the shareholding as disclosed by the Noticee to BSE under Regulation 8(3) of SAST Regulations is concerned, the same has been filed by the Noticee based on the receipt of disclosure by the company from the individuals entities under Regulation 8(2) of SAST Regulations."
F1372830044081_S45,defendant claim," (f) The said disclosures are made to the Noticee by the individuals entities and the Noticee has in the absence of anything to excite its suspicion as to something exceptionally wrong, no role to play save and except ministerial role of forwarding the disclosures to the exchanges. "
F1372830044081_S46,subjective observation," I concede with the submissions of the Noticee that the errors were inadvertent, unintended and did No cause any harm to the investors."
F1372830044081_S47,subjective observation,"Further, the Noticee has already taken steps to rectify the errors. I am of the view that the present case is No fit for warranting imposition of monetary penalty."
F1372830044081_S48,subjective observation," In view of the above, after considering all the facts and circumstances of the case and exercising the powers conferred upon me under Section 15-I (2) of the SEBI Act read with Rule 5 of the Adjudication Rules, I hereby conclude that the charges leveled against the Noticee as per the SCN does No stand established and accordingly the matter is disposed of. "
F1372830044081_S49,procedural fact,"In terms of the Rule 6 of the Adjudication Rules, copies of this order are sent to the Noticee and also to Securities and Exchange Board of India."
