Sentence ID,Label,Sentence
F1380795608703_S13,defendant claim,"In the said letter it was submitted that the Noticee has ceased to be a Director of Suzlon with effect from April 28, 2011 and that the Noticee has neither committed any default No has violated any of the provisions as alleged."
F1380795608703_S14,procedural fact,"The Noticee submitted a detailed reply vide letter dated July 31, 2012 and desired a personal hearing in the matter."
F1380795608703_S15,defendant claim,"The Noticee’s main submissions in respect of the charges in the SCN are given as under :  "" I respectfully state and submit that the Notice proceeds on the incorrect assumption that I was present in the Board meetings on 31 July 2009, 29 May 2010, 13 August 2010 and 4 February 2011 when the issue of change in Code of Conduct was discussed."
F1380795608703_S16,defendant claim,This will be evident from the Constitution of Board alongwith the Directors attending the meeting during the relevant period which is enclosed as Annexure IV of the said Notice. 
F1380795608703_S17,defendant claim,"The fact that I did No attend and Adjudication Order in respect of Pradip Kumar Khaitan in the matter of Suzlon Energy Limited September 30, 2013 was No present at the Board Meetings held on 31 July 2009, 29 May 2010, 13 August 2010 and 4 February 2011 has also been confirmed by Mr. Hemal Kanuga on behalf of the Company in his mail dated 28 July 2012 upon a specific request being made by Khaitan & Co on my behalf. ................. "
F1380795608703_S18,defendant claim, I was a Non-Executive Independent Director of the Company during the period 25 August 2004 to 28 April 2011.
F1380795608703_S19,defendant claim," During the said relevant period as non-Executive Independent Director of the said Company, I had nothing to do with the day to day management of the said company or its affairs or any of its departments No I had control over or knowledge of day to day working and management of the affairs of the Company No was I in charge of or responsible to the Company for the conduct of its day to-day business in any manner."
F1380795608703_S20,defendant claim," As a non- Executive Independent Director I used to participate, whenever possible, in the meetings of the board of directors of the Company."
F1380795608703_S21,defendant claim, I had nothing to do with any of the alleged activities or violation which are the subject matter of the aforesaid Notice.
F1380795608703_S22,defendant claim,Consequently I did No have any knowledge of the alleged contravention. 
F1380795608703_S23,defendant claim," .......... it is well settled that simply because a person is a director of a Company, for this reason alone no proceedings could be initiated or held against him under the aforesaid provisions."
F1380795608703_S24,defendant claim,There is no evidence to show that there was any act committed by me from which a reasonable inference could be drawn implicating me for the alleged contravention in any manner whatsoever.
F1380795608703_S25,defendant claim, It is No well settled that only when it is established that a director was actually responsible for the affairs of the Company that a director can be said to be liable and No otherwise.
F1380795608703_S26,related fact," In this connection reference may kindly be made, inter alia, to the following cases: Adjudication Order in respect of Pradip Kumar Khaitan in the matter of Suzlon Energy Limited September 30, 2013 1. G. L. Gupta -vs- D. N. Mehta (AIR 1971 S.C. 2162) 2. B.P. Khaitan -vs- Special director, Enforcement Directorate 1977 Cr. L.J. 1821 (Cal.). "
F1380795608703_S27,related fact," In the aforesaid Calcutta High Court judgement the Hon'ble Court was pleased to hold, inter alia, that in order to be made vicariously liable, the person must be shown to have been a person who was in charge of or was responsible to the Company for the conduct of the business of the Company."
F1380795608703_S28,related fact, A director simplicitor as such cannot be said to be the person who was in charge of and was responsible to the Company for the conduct of its business. 
F1380795608703_S29,defendant claim, In the premises I could No be made or held liable or responsible for the alleged contravention the said provisions.
F1380795608703_S30,defendant claim,"I further state and submit that none of the conditions precedent for invoking the aforesaid provisions of the Act, Rules and or the Regulations mentioned above have been or are satisfied and or fulfilled in the case and, therefore, none of the said provisions could be applied and or made applicable. ........................... "
F1380795608703_S31,defendant claim,"Requirements of mens rea or actual act of commission or omission by the person charged with violation of the said provisions of the said Act, Rules and or Regulations are essential. "
F1380795608703_S32,defendant claim,The conditions precedent for invoking the said provisions against me have No been or cannot be satisfied.
F1380795608703_S33,defendant claim," I respectfully state and submit that the contravention, if at all any, had taken place without my knowledge or consent or connivance and the same was No attributable to any negligence on my part......................."""
F1380795608703_S34,subjective observation,"In the interest of natural justice and in order to conduct an inquiry as per rule 4 (3) of the Rules, the Noticee was granted an opportunity of personal hearing before me on August 8, 2012."
F1380795608703_S35,material fact,"The Noticee attended the said hearing through his authorized representatives (hereinafter referred to as the ‘AR’) and reiterated the submission made in the reply dated July 31, 2012."
F1380795608703_S36,material fact, It was emphasized that the Noticee did No attend the Board meetings in which the issue was considered.
F1380795608703_S37,related fact,"AR also submitted copies of the following judgments in support of his contention: i. M s Vijay Remedies Ltd & Ors v. SEBI (Appeal No 49 of 2003 decided on February 11, 2005) ii. G. L. Gupta -vs- D. N. Mehta (AIR 1971 S.C. 2162) iii. B.P. Khaitan -vs- Special director, Enforcement Directorate 1977 Cr. L.J. 1821 (Cal.)."
F1380795608703_S38,defendant claim,"After the hearing, the Noticee again vide letter dated August 10, 2012 submitted, inter alia, that ""In the course of personal hearing, from the submissions made on behalf of SEBI as also from the Record of Hearing, it transpires that the scope and purport of the aforesaid show cause notice is being sought to be completely changed by contending that certain factual allegations made in the said show cause notice were inadvertently included."
F1380795608703_S39,defendant claim,It further transpired that vicarious liability is sought to be invoked by SEBI for fastening liability on me notwithstanding my No having attending any Board meeting at which the relevant agenda was considered.
F1380795608703_S40,defendant claim," While maintaining that such an attempt is legally untenable and impermissible, I pray and submit that the moment the assumption on the basis of which the said show cause notice has been issued is removed nothing survives in the present proceedings and the show cause notice is liable to be and should be dropped and or quashed and or rescinded...."""
F1380795608703_S41,defendant claim,"Noticee vide letter dated August 22, 2012 further submitted that ""..... mens rea or guilty intention becomes and is relevant for the purpose of deciding whether there has been any breach of the provisions of the Act as alleged which are quasi criminal in nature. "
F1380795608703_S42,defendant claim,"I further state and submit that even in the case of breach of civil obligation or civil liability provisions, the principles of mens rea have relevance while determining the quantum of penalty to be imposed which is discretionary."
F1380795608703_S43,defendant claim,Such discretion is required to be exercised judiciously.
F1380795608703_S44,defendant claim,In the appropriate cases such as the present one penalty may No be imposed at all.
F1380795608703_S45,defendant claim,Existence of special and attenuating circumstances or factors as mentioned in my earlier reply justify the waiver of penalty.
F1380795608703_S46,defendant claim," I further submit that your honour is No required or obliged to impose penalty, much less maximum penalty, under all the circumstances."
F1380795608703_S47,defendant claim, Absence of malafides or malafide intention in the alleged infraction of the relevant provisions is relevant on the question of quantum of penalty.
F1380795608703_S48,defendant claim,"Thus, lack of mens rea or guilty intention, as in the present case, is a relevant consideration in determining the quantum of penalty."
F1380795608703_S49,defendant claim,"Your honour has discretion while determining the quantum of penalty even in those cases where mens rea is No essential for fixing the civil liability. Such discretion, in my respectful submission, is required to be exercised judiciously."""
F1380795608703_S50,material fact,"I have carefully perused the charges against the Noticee mentioned in the SCN, the submissions of the Noticee and the documents available on record. "
F1380795608703_S51,issues framed,"The issue that arises for consideration in the present case is stated and determined, as follows:  Whether the Noticee has violated Clause 1.2 of Model code of Conduct in Part A, Schedule I provided under Regulation 12(1) of the PIT Regulations? "
F1380795608703_S52,statutory fact,"(1) All listed companies and organisations associated with securities markets including : (a) the intermediaries as mentioned in section 12 of the Act, asset management company and trustees of mutual funds ; (b) the self-regulatory organisations recognised or authorised by the Board; (c) the recognised stock exchanges and clearing house or corporations; (d) the public financial institutions as defined in section 4A of the Companies Act, 1956; and (e) the professional firms such as auditors, accountancy firms, law firms, analysts, consultants, etc., assisting or advising listed companies, Adjudication Order in respect of Pradip Kumar Khaitan in the matter of Suzlon Energy Limited September 30, 2013 shall frame a code of internal procedures and conduct as near thereto the Model Code specified in Schedule I of these Regulations without diluting it in any manner and ensure compliance of the same.”"
F1380795608703_S53,statutory fact,"Model Code of Conduct, Schedule I, Part A under Reg. 12(1) of PIT Regulations 1.0 Compliance Officer 1.1 … 1.2 The compliance officer shall be responsible for setting forth policies, procedures, monitoring adherence to the rules for the preservation of “Price Sensitive Information”, pre-clearing; of designated employees’ and their dependents’ trades (directly or through respective department heads as decided by the company), monitoring of trades and the implementation of the code of conduct under the overall supervision of the Board of the listed company.” "
F1380795608703_S54,material fact,"Suzlon, as a listed company, was required to comply with the PIT Regulations and accordingly had to implement code of Conduct as required by Regulation 12(1) of the PIT Regulations. "
F1380795608703_S55,related fact,"The PIT Regulations were amended and the amendments were notified in official gazette on November 19, 2008. Accordingly, Suzlon was required to amend its code of conduct in line with the amendments in PIT Regulations. "
F1380795608703_S56,material fact,"However, Suzlon implemented the amended Code of Conduct only on February 4th, 2011, which is more than 2 years after the notification."
F1380795608703_S57,allegation,This huge delay occurred in spite of Suzlon’s Board of Directors being aware about the changes in PIT Regulations. 
F1380795608703_S58,material fact,"The Board was informed about the changes in the PIT regulations in the meeting dated July 31, 2009 by Mr. Sundar Adjudication Order in respect of Pradip Kumar Khaitan in the matter of Suzlon Energy Limited September 30, 2013 Rajagopalan, who was the President (Legal) and General Counsel of Suzlon."
F1380795608703_S59,material fact,"The Board unduly delayed the implementation of revised Code of Conduct by deferring the matter when it was listed as agenda item in the Board meetings dated May 29, 2010 and August 13, 2010 and the code was subsequently passed in the board meeting dated February 4, 2011."
F1380795608703_S60,material fact,"It is clear from the material available on record that the Board was aware of the requirement to implement a new code of conduct and inspite of this, the Board deferred the deliberation on the code of conduct for two meetings."
F1380795608703_S61,defendant claim," To further support his argument, the Noticee in the letter dated August 22, 2012 referred to cases of Shanti Prasad Jain v. Director of Enforcement (AIR 1962 S.C. 1764), Hindustan Steel Ltd v. State of Orissa {(1972) 83 I.T.R. 26 (S.C.)} and Bharjatiya Steel Industries v Commissioner of Sales Tax, U.P. {(2008) 11 SCC 617}. "
F1380795608703_S62,statutory fact,"Before proceeding to decide the above issue, it is important to have a look at the abovementioned provisions as they existed at the relevant time, which interalia are reproduced below. PIT Regulations “Code of internal procedures and conduct for listed companies and other entities. "
F1380795608703_S63,material fact,"Thus, it is clear that Suzlon delayed the implementation of new code of conduct."
F1380795608703_S64,statutory fact,"As per Clause 1.2 of Model code of Conduct in Part A, Schedule I provided under Regulation 12(1) of the PIT Regulations, the compliance officer is responsible for implementation of Code of conduct under the overall supervision of the Board. In the present matter it is clear that the Board, by delaying the implementation, has acted in violation of the above mentioned provision. "
F1380795608703_S65,material fact,The Noticee in his reply and during personal hearing put forward various contentions and it was emphasized that the Noticee did No attend the Board meetings in which the issue was considered.
F1380795608703_S66,material fact,"I note that the Noticee was admittedly Non-Executive Independent Director of the Company during the period August 25, 2004 to April 28, 2011."
F1380795608703_S67,material fact,"The Board of Suzlon, after granting approval for drafting a new code of conduct, was supposed to discuss it in the meeting held on May 29, 2010. "
F1380795608703_S68,subjective observation,"The time period between authorization for drafting a new code and discussing it is nearly 10 months, which appears to be excessive."
F1380795608703_S69,material fact,"However, the new code of conduct could No be discussed by the Board on May 29, 2010 and it was kept in Adjudication Order in respect of Pradip Kumar Khaitan in the matter of Suzlon Energy Limited September 30, 2013 abeyance. "
F1380795608703_S70,material fact,"The said draft was supposed to be considered again in the meeting dated August 13, 2010, but even in this meeting the issue could No be discussed."
F1380795608703_S71,material fact,"Finally, the draft was considered and approved in the meeting held on February 4, 2011 which was after more than 2 years of amendment of PIT Regulations. "
F1380795608703_S72,procedural fact," I have perused the papers relating to the Board of directors of Suzlon at the time of relevant Board meetings i.e. from November 19, 2008 till February 4, 2011."
F1380795608703_S73,material fact,I note that the Noticee's name figured in the list of the Board of Directors of Suzlon in all the four relevant meetings when the issue of change in the code of conduct was to be discussed. 
F1380795608703_S74,material fact,"However, it is observed from the details of Board meeting attendance provided by Suzlon that the Noticee did No attend these four Board meetings. "
F1380795608703_S75,related fact,"The Hon'ble Securities Appellate Tribunal in the case of N. Narayanan v. The Adjudicating Officer, SEBI (Appeal No 29 of 2012 decided on October 5, 2012) while commenting on the role of directors, had observed that ""With the changing scenario in the corporate world the concept of corporate responsibilities is also rapidly changing day by day."
F1380795608703_S76,related fact,The director of a company cannot confine himself to lending his name to the company but taking light responsibility for its day to day management. 
F1380795608703_S77,related fact,"While functions may be delegated to professionals, the duty of care, diligence, verification of critical points by directors cannot be abdicated."
F1380795608703_S78,related fact," The directors are expected to have a hands on approach in the running of the company and take up responsibility No only for the achievements of the company but also the failings thereto."""
F1380795608703_S79,subjective observation,Thus the role of director and the responsibilities attached to that position in a listed company cannot be underestimated.
F1380795608703_S80,subjective observation," Even though Adjudication Order in respect of Pradip Kumar Khaitan in the matter of Suzlon Energy Limited September 30, 2013 the Noticee was a Non-executive Independent Director of the Company and No involved in day to day management, it was expected from him to oversee the functioning of the company. "
F1380795608703_S81,subjective observation,"As the Noticee was No present in any of the four Board Meetings dealing with the issue of change in the code of conduct, it would be difficult for the Noticee to monitor this issue."
F1380795608703_S82,subjective observation," Although the entire Board of the company is responsible for the delay of over 2 years in the implementation of the code of conduct, it would be difficult to attribute the said delay on the Noticee."
F1380795608703_S83,subjective observation,"Thus, I am of the opinion that the Noticee can be given benefit of doubt for the delay caused in implementation of code of conduct by Suzlon."
F1380795608703_S84,subjective observation," In view of the above observations, findings and material on record I conclude that the allegation of violation of Clause 1.2 of Model code of Conduct in Part A, Schedule I provided under Regulation 12(1) of the PIT Regulations by the Noticee is No proved."
F1380795608703_S85,subjective observation,"In view of the foregoing, the alleged violation of the provisions of PIT Regulations by the Noticee, as specified in the SCN dated June 19, 2012 does No stand established and the matter is, accordingly, disposed of."
F1380795608703_S86,procedural fact,"In terms of the Rule 6 of the Adjudicating Rules, copies of this order are sent to the Noticee and also to Securities and Exchange Board of India."
