Sentence ID,Label,Sentence
F1382959468059_S23,statutory fact,"PIT Regulations Regulation 13- Disclosure of interest or holding by directors and officers and substantial shareholders in listed companies- Initial disclosure (1)............ (2)................. Continual Disclosure (4)Any person who is a director or officer of a listed company, shall disclose to the company and the stock exchange where the securities are listed in Form D, the total number of shares or voting rights held and change in the shareholding or voting rights, if there has been a change in such holdings of such person and his dependants (as defined by the company) from the last disclosure made undder sub- regulation (2) or under this sub-regulation, and the change exceeds Rs. 5 lakh in value or 25,0000 shares or 1% of total shareholding or voting rights, whichever is lower. "
F1382959468059_S24,statutory fact,"(4A) Any person who is a promoter or part of promoter group of a listed company, shall disclose to the company and the stock exchange where the securities are Adjudication Order in the matter of Orchid Chemicals and Pharmaceuticals Limited listed in Form D, the total number of shares or voting rights held and change in shareholding or voting rights, if there has been a change in such holdings of such person from the last disclosure made under Listing Agreement or under sub- regulation (2A) or under this sub regulation, and the change exceeds Rs. 5 lakh in value or 25,000 shares or 1% of total shareholding or voting rights, whichever is lower."
F1382959468059_S25,statutory fact,"(5) The disclosure mentioned in sub-regulations (3) and (4) shall be made within two working days of : (a) the receipt of intimation of allotment of shares, or (b) the acquisition or sale of shares or voting rights, as the case may be."
F1382959468059_S26,material fact, I note that the Noticee was a promoter and managing director of the company and had pledged certain shares of the company.
F1382959468059_S27,material fact,The pledge on certain shares was subsequently got released also.
F1382959468059_S28,material fact,The Noticee had done certain off- market transactions which resulted in change in his shareholding in the company.
F1382959468059_S29,material fact,"The details of the creation release of pledge of shares and also the details of the off-market transactions are as under: As shown in the table above, the Noticee had created a pledge 1,20,000 shares on 11.12.2012 and release of pledge of 5,00,000 shares had taken place on 27.12.2012. it was alleged in the SCN that the Noticee had No made Date Pledged Shares Free Shares Total Holding As a % of Share Capital Details of Pledge release 10.12.2012 6240000 685173 6925173 9.83 11.12.2012 6360000 565173 6925173 9.83 (pledged shares increased by 1,20,000 shares) 21.12.2012 6360000 405173 6765173 9.60 (transfer of 1,60,000 shares in Offmarket) 27.12.2012 5860000 905173 6765173 9.60 (Release of 5,00,000 shares) 31.12.2012 5860000 405173 6265173 8.89 (Transfer of 5,00,000 shares in Offmarket) Adjudication Order in the matter of Orchid Chemicals and Pharmaceuticals Limited disclosures to the exchange regarding the creation release of pledge within 7 working days of the said creation or release as required under regulations 31 (1) & (2) read with 31(3) of SEBI SAST Regulations ."
F1382959468059_S30,allegation,"Further, on account of the off-market transactions as shown in the table above, the Noticee's shareholding in the company had changed by more than 25,000 shares and in this regard, it was alleged in the SCN that the disclosures as required under regulation 13(4) & (4A) read with 13(5) of PIT Regulations were No made by the Noticee."
F1382959468059_S31,material fact,"In response to the allegations made in the SCN, the Noticee has contended that 1,20,000 shares were pledged with J M Financial on 11.12.2012 and the said transaction was intimated to stock exchanges on 21.12.2012 and there was a delay of 3 days and the same may be condoned."
F1382959468059_S32,material fact," Regarding release of pledge on shares, the Noticee has contended that on 27.12.2012 the pledge on 5 lakh shares were released by IFCI Limited and the same was duly intimated to stock exchanges on 04.01.2013."
F1382959468059_S33,defendant claim,"With respect to the off-market transaction of 1,60,000 shares, the Noticee has contended that the same was No an off-market transaction but was only a transfer from the Noticee's one DP account to its another DP account."
F1382959468059_S34,defendant claim,"Regarding the off-market transaction of 5 lakh shares on 31.12.2012, the Noticee has contended that transfer of 4 lakh shares was made to Sarsen Securities Private Limited upon availing a loan by the Noticee and hence such a transaction will No have the effect of off-market transfer and has the effect of an ordinary pledge."
F1382959468059_S35,material fact,The said transaction happened on 31.12.2012 and the same has been reported to the exchanges on 04.01.2013.
F1382959468059_S36,material fact,The balance 1 lakh shares were lying with Destimoney.
F1382959468059_S37,material fact,The Noticee has also requested to condone the delay of 3 days.
F1382959468059_S38,material fact,The release of pledge of 5 lakh shares on 27.12.2012 was reported on 4.01.2013.
F1382959468059_S39,material fact," In view of the above, I Adjudication Order in the matter of Orchid Chemicals and Pharmaceuticals Limited find that the Noticee has made necessary disclosures with respect to creation release of pledge."
F1382959468059_S40,subjective observation,In view of the same I take a lenient view with regard to the delay in reporting with respect to the creation of pledge on 11.12.2012.
F1382959468059_S41,material fact,"Hence, I exonerate the Noticee of charges of SAST Regulations. "
F1382959468059_S42,material fact,"I find that the off-market transaction 1,60,000 shares has No constituted any change in shareholding in the company as the same was only a transfer from his one DP account to another DP account hence the same was No required to be reported."
F1382959468059_S43,material fact,"Regarding the transfer of 5,00,00 shares on 31.12.2012, I find that the shares were transferred from his account to Destimoney for the purpose of creation of pledge."
F1382959468059_S44,material fact,"It has been submitted that out these, 4 lakh shares were pledged with Sarsen Securities Private Limited and balance 1 lakh was lying with Destimoney on behalf of the Noticee (copy of letter from Destimoney submitted)."
F1382959468059_S45,procedural fact,"In terms of rule 6 of the Rules, copies of this Order are being sent to the Noticee and also to Securities and Exchange Board of India."
F1382959468059_S46,material fact,"On perusal of the documents available on record and the contentions of the Noticee, I find that regarding the creation of pledge of 1,20,000 shares on 11.12.2012, the Noticee had made disclosure on 21.12.2012."
F1382959468059_S47,material fact, I also find that the Noticee has made requisite disclosures for creation of pledge of 4 lakh shares on 04.01.2013 which is within the due date.
F1382959468059_S48,subjective observation,"In view of the above, I find that the charge of violation of the provisions of regulation 13(4) & (4A) read with 13(5) of PIT Regulations is No clearly made out."
F1382959468059_S49,subjective observation," Hence, I exonerate the Noticee of the charges of regulation 13(4) & (4A) read with 13(5) of PIT Regulations."
F1382959468059_S50,subjective observation,"In view of the foregoing, the alleged violation of the provisions of SAST Regulations and PIT Regulations by the Noticee as specified in the SCN does No stand established and the matter is, accordingly, disposed off."
