Sentence ID,Label,Sentence
F1407404374671_S31,subjective observation,"Thus, it is clear that Suzlon delayed the implementation of new code of conduct. "
F1407404374671_S32,statutory fact,"As per Clause 1.2 of Model code of Conduct in Part A, Schedule I provided under Regulation 12(1) of the PIT Regulations, the compliance officer is responsible for implementation of Code of conduct under the overall supervision of the Board."
F1407404374671_S33,violation,"In the present matter it is clear that the Board, by delaying the implementation, has acted in violation of the above mentioned provision. "
F1407404374671_S34,procedural fact,The Noticee in her reply and during personal hearing put forward various contentions.
F1407404374671_S35,defendant claim,"A summary of the main contentions is as follows: i) She was appointed as Director w.e.f. November 1, 2010 and the revised Code of conduct was approved in the course of first meeting after she was appointed as a director."
F1407404374671_S36,defendant claim,ii) Suzlon operates in various jurisdictions and the time was required to design policies in a manner so that they are compliant with laws of all jurisdictions. 
F1407404374671_S37,defendant claim,"iii) No time limit was stipulated in the Notification dated November 19, 2008 for amendment to the Code of conduct."
F1407404374671_S38,defendant claim,iv) Suzlon was undertaking certain acquisitions during this period and was undergoing certain changes which delayed the implementation of the code. 
F1407404374671_S39,defendant claim,There was no malafide on the part of Suzlon in implementation of the code of conduct. 
F1407404374671_S40,defendant claim,The major submission of the Noticee is that the code of conduct was approved and implemented in the first meeting after her appointment and thus she is No responsible for any delay. 
F1407404374671_S41,material fact,"It is observed from the meeting wise constitution of the Board that the Noticee was No a member of the Board till the meeting on August 13, 2010."
F1407404374671_S42,material fact,"The Noticee was made a director between August 13, 2010 and February 4, 2011."
F1407404374671_S43,material fact,"The Noticee attended his first board meeting after appointment on February 4, 2011."
F1407404374671_S44,material fact,This was the meeting in which the code of conduct was approved by the Board. 
F1407404374671_S45,subjective observation,"As the Noticee was No even a member of the Board till August 13, 2010 it is No possible to attribute the delay caused in implementation of the code of conduct on Noticee."
F1407404374671_S46,subjective observation,"Thus, the Noticee cannot be held responsible for the delay caused in implementation of code of conduct by Suzlon."
F1407404374671_S47,subjective observation,"In view of the above observations, findings and material on record I conclude that the allegation of violation of Clause 1.2 of Model code of Conduct in Part A, Schedule I provided under Regulation 12(1) of the PIT Regulations by the Noticee is No proved. "
F1407404374671_S48,subjective observation,"In view of the foregoing, the alleged violation of the provisions of PIT Regulations by the Noticee, as specified in the SCN dated June 19, 2012 does No stand established and the matter is, accordingly, disposed of. "
F1407404374671_S49,procedural fact,"In terms of the Rule 6 of the Adjudicating Rules, copies of this order are sent to the Noticee and also to Securities and Exchange Board of India. "
