Sentence ID,Label,Sentence
F1404800940434_S65,penalty,"In view of the foregoing, I am convinced that it is a fit case to impose monetary penalty under section 15A(b) of the SEBI Act. "
F1404800940434_S66,penalty," While determining the quantum of monetary penalty under section 15A (b), I have considered the factors stipulated in section 15J of SEBI Act, which reads as under:- “15J - Factors to be taken into account by the adjudicating officer While adjudging quantum of penalty under section 15-I, the adjudicating officer shall have due regard to the following factors, namely:- (a) the amount of disproportionate gain or unfair advantage, wherever quantifiable, made as a result of the default; (b) the amount of loss caused to an investor or group of investors as a result of the default; (c) the repetitive nature of the default.”"
F1404800940434_S67,subjective observation,"From the material available on record, it may No be possible to ascertain the exact monetary loss to the investors on account of default by the Noticee. "
F1404800940434_S68,subjective observation,"The change in the shareholding of the Noticee and timely disclosure thereof, were of some importance from the point of view of outside shareholders other investors as that would have prompted them to buy or sell shares of MSFL."
F1404800940434_S69,subjective observation," By No complying with the regulatory obligation of making the disclosure when the change in the shareholding of the Noticee exceeded 2%, it had concealed the vital information from the investors. "
F1404800940434_S70,related fact,The object of the SEBI (PIT) mandating disclosure of acquisition sale beyond certain quantity is to give equal treatment and opportunity to all shareholders and protect their interests.
F1404800940434_S71,related fact,"To translate this objective into reality, measures have been taken by SEBI to bring about transparency in the transactions and it is for this purpose that dissemination of such information is required. "
F1404800940434_S72,related fact,The purpose of these disclosures is to bring about transparency in the transactions and assist the Regulator to effectively monitor the transactions in the market.
F1404800940434_S73,subjective observation," It would, however, be difficult to come to a firm conclusion as to how the general shareholders would have reacted on knowing the aforesaid change in the shareholding of the Noticee."
F1404800940434_S74,subjective observation,The Noticee could No pre-judge the reaction of the investors.
F1404800940434_S75,subjective observation,"By virtue of the failure on the part of the Noticee to make the necessary disclosure on time, the fact remains that the shareholders investors were deprived of the important information at the relevant point of time."
F1404800940434_S76,violation,"The Noticee had failed to comply with the provisions of Reg. 13(3) & 13(5) of SEBI (PIT) for two times when the Noticee sold 70,000 shares of MSFL on February 4, 2005, the change in shareholding at that point of time was 2.33 % approx. & therefore the Noticee was under statutory obligation to disclose the sale of shares within 4 working days. "
F1404800940434_S77,material fact,"Moreover, the Noticee had sold 80,000 shares of MSFL on February 7, 2005 & the change in shareholding had exceeded 2 % & therefore the Noticee was under statutory obligation to disclose the number of shares held & change in shareholding within 4 working days. "
F1404800940434_S78,subjective observation,"Thus, the nature of default committed by the Noticee can be treated as repetitive."
F1404800940434_S79,subjective observation,Had there been any investor complaint the violation would have been more serious.
F1404800940434_S80,penalty,"After taking into consideration all the facts and circumstances of the case and material available on record, I hereby impose a monetary penalty of Rs.10,00,000 - (Rupees Ten Lakhs only) on the Noticee which will be commensurate with the default committed by Noticee."
F1404800940434_S81,procedural fact,"The Noticee shall pay the said amount of penalty by way of demand draft in favour of “SEBI- Penalties Remittable to Government of India”, payable at Mumbai, within 45 days of receipt of this order."
F1404800940434_S82,procedural fact,"The said demand draft shall be forwarded to General Manager, Investigation Department - Division – ID6, Securities and Exchange Board of India, SEBI Bhavan, Plot No.C4-A, “G” Block, Bandra Kurla Complex, Bandra (East), Mumbai–400 051. "
F1404800940434_S83,procedural fact,"In terms of rule 6 of the Rules, copies of this order are sent to the Noticee and also to the Securities and Exchange Board of India."
