Sentence ID,Label,Sentence
F1291175003856_NEG_S14,defendant claim,• It is submitted that the transfer had taken place within the family to facilitate certain family issues since the relationship between the transferor and the transferee is that of a father and son as rightly noted in your notice referred to above.
F1291175003856_NEG_S15,defendant claim,"Further, it may kindly be noted that no single share out of the 11,12,000 shares has been sold till date. "
F1291175003856_NEG_S16,procedural fact,"In the interest of natural justice and in terms of rule 4(3) of the Rules, the Noticee was granted an opportunity of personal hearing on April 29, 2008 vide notice dated April 15, 2008. "
F1291175003856_NEG_S17,defendant claim,"Mr. S S Marthi appeared on behalf of the Noticee, and submitted, inter alia, as under: • It was only a transfer and No a purchase. "
F1291175003856_NEG_S18,defendant claim,"The transfer was made by Mr. K Srinivas to his father, the Noticee. "
F1291175003856_NEG_S19,defendant claim,There was no consideration involved in this transaction. 
F1291175003856_NEG_S20,defendant claim,The transaction took place as a part of family arrangement. 
F1291175003856_NEG_S21,defendant claim,"With this transaction, the total shareholding of the family has No undergone any change."
F1291175003856_NEG_S22,defendant claim,These shares are still with the Noticee and have No been traded in the market.
F1291175003856_NEG_S23,defendant claim, • The Noticee has No sought any exemption from the applicability of the provisions of SAST.
F1291175003856_NEG_S24,defendant claim,"• As the Noticee was out of station, the disclosure under SEBI (PIT) which ought to have been made on July 4, 2006 was made on July 5, 2006. "
F1291175003856_NEG_S25,procedural fact,I have carefully perused the written and oral submissions of the Noticee and the documents available on record 
F1291175003856_NEG_S26,issues framed,The issues that arise for consideration in the present case are : (i) Whether the Noticee has violated regulation 13(4) and 13(5) of SEBI (PIT)?
F1291175003856_NEG_S27,issues framed,(ii) Whether the Noticee has violated regulation 3(3) of SAST?
F1291175003856_NEG_S28,issues framed,(iii) Whether the Noticee has violated regulation 7(1) read with 7(2) of SAST?
F1291175003856_NEG_S29,issues framed," (iv) Does the non-compliance, if any, on the part of the Noticee attract monetary penalty under section 15A(b) of SEBI Act?"
F1291175003856_NEG_S30,issues framed,"(v) If so, what would be the monetary penalty that can be imposed taking into consideration the factors mentioned in section 15J of SEBI Act? "
F1291175003856_NEG_S31,statutory fact,"Before moving forward, it is pertinent to refer to the provisions of regulations 13(4) and 13 (5) of SEBI (PIT) and 3(3) and 7 (1) and 7 (2) of SAST, which reads as under: 13(4) Any person who is a director or officer of a listed company, shall disclose to the company in Form D, the total number of shares or voting rights held and change in shareholding or voting rights, if there has been a change in such holdings from the last disclosure made under sub- regulation (2) or under this sub-regulation, and the change exceeds Rs. 5 lakh in value or 25,000 shares or 1% of total shareholding or voting rights, whichever is lower."
F1291175003856_NEG_S32,statutory fact,"13(5) The disclosure mentioned in sub-regulations (3) and (4) shall be made within 4 working days of: (a) the receipts of intimation of allotment of shares, or (b) the acquisition or sale of shares or voting rights, as the case may be. "
F1291175003856_NEG_S33,statutory fact,"3(3) In respect of acquisitions under clauses (e), (h) and (i) of sub- regulation (1), the stock exchanges where the shares of the company are listed shall, for information of the public, be notified of the details of the proposed transactions at least 4 working days in advance of the date of the proposed acquisition, in case of acquisition exceeding 5 per cent of the voting share capital of the company."
F1291175003856_NEG_S34,statutory fact," 7(1) Any acquirer, who acquires shares or voting rights which (taken together with shares or voting rights, if any, held by him) would entitle him to more then five per cent or ten per cent or fourteen per cent or fifty four per cent or seventy four per cent shares or voting rights in a company, in any manner whatsoever, shall disclose at every stage the aggregate of his shareholding or voting rights in that company to the company and to the stock exchanges where the shares of the target company are listed. "
F1291175003856_NEG_S35,statutory fact,"7(2) The disclosures mentioned in sub-regulations (1) and (1A) shall be made within two days of- (a) the receipt of intimation of allotment of shares; or (b) the acquisition of shares or voting rights, as the case may be."
F1291175003856_NEG_S36,material fact,The Noticee is the Promoter cum Chairman and Managing Director of TBL.
F1291175003856_NEG_S37,material fact,"In terms of regulations 13(4) and 13(5) of SEBI (PIT), the Noticee is required to disclose to the company within 4 working days of the acquisition or sale of shares or voting rights if there has been change in such holdings from the last disclosure and the change exceeds Rs.5 lakhs in value or 25,000 shares or 1% of total shareholding or voting rights, whichever is lower. "
F1291175003856_NEG_S38,material fact,"From the documents available on record, it is observed that the shareholding of the Noticee as at the end of quarter ended March 2006 was 22.84%. "
F1291175003856_NEG_S39,material fact,"There is no dispute on the fact that the Noticee had acquired 11,12,000 shares, which represented 7.4% of the total shareholding of the company, from his son Mr. K Srinivas on June 28, 2006."
F1291175003856_NEG_S40,material fact,"With the result, the change in the shareholding of the Noticee exceeded 25,000 shares and 1% of total shareholding or voting rights of TBL."
F1291175003856_NEG_S41,material fact," Therefore, in terms of regulation 13(4) and 13(5) of SEBI (PIT), the Noticee ought to have disclosed the change in shareholding to TBL within 4 working days, i.e. on or before July 4, 2006. "
F1291175003856_NEG_S42,material fact,"However, the Noticee has admitted to have made the disclosure to the company on July 5, 2006, i.e. with a delay of one day. "
F1291175003856_NEG_S43,violation,"Hence, the Noticee cannot said to have complied with the requirements of the provisions of 13(4) and 13(5) of SEBI (PIT). "
F1291175003856_NEG_S44,violation,"Therefore, the violation of the said provisions stands established."
F1291175003856_NEG_S45,related fact,"As regards the alleged violation of regulation 3(3) of SAST, I would like to refer to the observations of the Hon’ble Securities Appellate Tribunal (hereinafter referred to as “SAT”) in the matter of B.B. Singal V s. SEBI – Appeal No 131 of 2004 – Order dated January 27, 2005. "
F1291175003856_NEG_S46,related fact,"In the cited case, SAT has agreed with the contention of the Appellants in the case. "
F1291175003856_NEG_S47,related fact,"The contention of the Appellant and the SAT’s decision thereon are as under:- “It is the contention of the appellants that Regulation 3 comes into play only if a violation of the substantive clauses 10, 11 or 12 is first established because the very first sentence of Regulation 3 reads “nothing contained in Regulations 10, 11 and 12 of these Regulations shall apply to ……….”."
F1291175003856_NEG_S48,related fact,"We are therefore in agreement with the appellants that before imposition of any penalty under Regulation 3 a prima facie case has to be established for violation of Regulation 10, 11, and 12. "
F1291175003856_NEG_S49,subjective observation,"Unfortunately, however, the impugned order does No even remotely allege any violation of Regulation 10 or 11 or 12 which would have necessitated a public announcement by the acquirers."
F1291175003856_NEG_S50,subjective observation,"Thus, if there is no requirement of a public announcement, Regulation 3 is No at all attracted and there is no question of imposition of any penalty.” "
F1291175003856_NEG_S51,subjective observation," In the light of the above, I am of the view that regulation 3 will come into play only if any of the substantive clauses, i.e. regulations 10, 11 or 12 of the SAST is are first attracted."
F1291175003856_NEG_S52,subjective observation," Further, on a careful reading of regulation 3(3) of SAST, I find that acquisitions falling under regulations 3(1)(e), (h) and (i) of SAST needs to be notified by the acquirer to the stock exchanges in case the acquisition exceeds 5% of the voting capital of the company."
F1291175003856_NEG_S53,material fact," Though, in the instant case, the acquisition exceeded 5%, there is nothing on record to show that the Noticee had sought exemption from the applicability of the provisions of regulation 11(1) under regulation 3 of SAST. "
F1291175003856_NEG_S54,subjective observation,"Since the Noticee had No submitted himself under regulation 3 and sought exemption from the applicability of regulation 11(1), I am of the view that regulation 3(3) of SAST was No attracted and therefore, I hold that there was no requirement to disclose the said acquisition under regulation 3(3) of SAST."
F1291175003856_NEG_S55,subjective observation,"When regulation 3(3) does No apply, the question of its violation cannot arise."
F1291175003856_NEG_S56,statutory fact," In terms of regulation 7(1) of SAST, any Acquirer who acquires shares or voting rights which (taken together with shares or voting rights, if any, held by him) would entitle him to more than 5% or 10% or 14% or 54% or 74% is required to disclose at every stage the aggregate of his shareholding. "
F1291175003856_NEG_S57,statutory fact,The disclosure is required to be made within two days of the acquisition of shares or voting rights. 
F1291175003856_NEG_S58,statutory fact,"A plain reading of the provisions of regulation 7(1) indicates that to prevent a league between two or more persons in the matter of acquisition of substantial shares in a company, efforts have been made to identify those persons, who may make such league, in the said definition. "
F1291175003856_NEG_S59,subjective observation,"I am of the view that the provisions of the regulation 7(1) of SAST would be attracted by a person or a group of persons acting in concert, when overall post–acquisition holding crosses 5% or 10% or 14% or 54% or 74%."
F1291175003856_NEG_S60,related fact,The SAST made under SEBI Act was framed basically taking into consideration the recommendations of the committee chaired by Justice (retd.) P N Bhagwati.
F1291175003856_NEG_S61,related fact,It is necessary to go behind the regulatory requirements to discover their raison de etre and the fundamental principles on which these regulations are predicated.
F1291175003856_NEG_S62,related fact,"It will be appropriate to refer to the recommendation of the committee with regard to disclosure requirements as stated in para 15 of Justice P.N. Bhagwati Committee Report on Takeovers dated May 7, 2002."
F1291175003856_NEG_S63,related fact,"After deliberations the Committee recommended that – • Disclosure should be made at every stage when the acquirer crosses the limit of 5%, 10% and 14%; • for acquirers holding 15% and above , purchases and sales for every 2% level should be disclosed; • the reporting of acquisitions sales should be made to the stock exchanges and to the target company within two days."
F1291175003856_NEG_S64,related fact,"Based on the aforesaid recommendations, regulation 7(1A) was inserted in the statute book with effect from October 24, 2001 and subsequently modified with effect September 9, 2002. "
F1291175003856_NEG_S65,statutory fact,"Accordingly, regulation 7(1A) as existed in 2006 reads as under: 7(1A) Any acquirer who has acquired shares or voting rights of a company under sub-regulation (1) of regulation 11, shall disclose purchase or sale aggregating two per cent or more of the share capital of the target company to the target company, and the stock exchanges where shares of the target company are listed within two days of such purchase or sale along with the aggregate shareholding after such acquisition or sale. "
F1291175003856_NEG_S66,material fact,"On perusal of the documents available on record, it is observed that the individual shareholding of the Noticee was 22.84% and the collective shareholding of the promoter group was 40.6% as at the quarter ended March 2006. "
F1291175003856_NEG_S67,subjective observation,"Since the Noticee, individually as well as collectively, held more than 15% but less than 55% as of June 27, 2006, i.e. one day prior to the date of acquisition of 11,12,000 shares representing 7.4% of the voting capital of TBL, I am of the view that the said acquisition made by the Noticee attracted the provisions of regulation 7(1A) and No regulation 7(1) as alleged."
F1291175003856_NEG_S68,subjective observation,"When regulation 7(1) does No apply, the question of its violation cannot arise. "
F1291175003856_NEG_S69,subjective observation,"In the light of the aforesaid findings, I conclude that out of the three allegations made against the Noticee, only violation of regulation 13(4) read with regulation 13(5) of SEBI (PIT) is established, i.e. because of delay in disclosure by one day. "
F1291175003856_NEG_S70,subjective observation,There is nothing on record to show that the aforesaid one day delay in making the disclosure resulted in any disproportionate gain or unfair advantage to the Noticee or any loss to an investor or group of investors. 
F1291175003856_NEG_S71,subjective observation,There is also nothing on record to show that the Noticee had a past record of default.
F1291175003856_NEG_S72,subjective observation,"After taking into consideration all the facts and circumstances of the case and material available on record and on exercise of the judicial discretion, I am of the view that it is No a fit case to impose any monetary penalty on the Noticee and the matter is, accordingly, disposed of."
F1291175003856_NEG_S73,procedural fact," In terms of Rule 6 of the Adjudication Rules, copies of this order are sent to the Noticee and also to the Securities and Exchange Board of India."
