Sentence ID,Label,Sentence
F1290154724736_NEG_S31,defendant claim,"An escalation matrix has been designed to provide for an automatic trigger at 3 levels viz., 2.5% for the operations manager, 3.5% for the compliance head and 4% for the Executive Director- Operations."
F1290154724736_NEG_S32,defendant claim, When the trigger is hit at 3.5% the holdings in the particular scrip would be duly transferred to the concerned clients. 
F1290154724736_NEG_S33,defendant claim,"When the trigger is hit at the 4%, instruction would be given to the surveillance team to discontinue the buying temporarily in the said scrip till the overall concentration is brought down below the threshold limits. "
F1290154724736_NEG_S34,defendant claim,"This system has been put in place w.e.f. January 15, 2009. "
F1290154724736_NEG_S35,defendant claim,As one time measure the system was run to verify any such instance over the last one year and the results have been found to be satisfactory. 
F1290154724736_NEG_S36,defendant claim,"Subsequent to the introduction of this system, we found that in one scrip the concentration holding of one client was above 3%. "
F1290154724736_NEG_S37,defendant claim,Immediately on getting this alert through this system we have informed the client about the same and restricted him from making any fresh purchases in the said scrip. 
F1290154724736_NEG_S38,defendant claim,We reiterate that we do No do proprietary trading.
F1290154724736_NEG_S39,defendant claim," Therefore, our owning any share of any company through our trading account does No arise. "
F1290154724736_NEG_S40,defendant claim,"Thus, any share held by us is only on behalf of our clients and we do No have any ownership in respect of those shares.” "
F1290154724736_NEG_S41,issues framed,The issues that arise for consideration in the present case are : i. Whether the Noticee had violated regulations 7(1) read with 7(2) of SAST and 13(1) of PIT?
F1290154724736_NEG_S42,issues framed,"ii. Does the non-compliance, if any, on the part of the Noticee attract monetary penalty under section 15A(b) of the Act?"
F1290154724736_NEG_S43,issues framed," iii. If so, what would be the monetary penalty that can be imposed taking into consideration the factors mentioned in section 15J of the Act?"
F1290154724736_NEG_S44,statutory fact,"Before moving forward, it will be appropriate to refer to the relevant provisions of SAST and PIT, which read as under: SAST 7. Acquisition of 5 per cent or more shares or voting rights of a company (1) Any acquirer, who acquires shares or voting rights which (taken together with shares or voting rights, if any, held by him) would entitle him to more than five per cent or ten per cent or fourteen per cent or fifty four per cent or seventy four per cent shares or voting rights in a company, in any manner whatsoever, shall disclose at every stage the aggregate of his shareholding or voting rights in that company to the company and to the stock exchanges where shares of the target company are listed."
F1290154724736_NEG_S45,statutory fact,"(2) The disclosures mentioned in sub-regulations (1) and (1A) shall be made within two days of,— (a) the receipt of intimation of allotment of shares; or (b) the acquisition of shares or voting rights, as the case may be."
F1290154724736_NEG_S46,statutory fact,"PIT 13. Disclosure of interest or holding by directors and officers and substantial shareholders in a listed company – Initial Disclosure (1) Any person who holds more than 5% shares or voting rights in any listed company shall disclose to the company in Form A, the number of shares or voting rights held by such person, on becoming such holder, within 4 working days of :— (a) the receipt of intimation of allotment of shares; or (b) the acquisition of shares or voting rights, as the case may be. "
F1290154724736_NEG_S47,statutory fact," In terms of regulation 7(1) of SAST, the obligation of disclosure is cast upon the “acquirer”."
F1290154724736_NEG_S48,statutory fact,"It is, therefore, pertinent to examine whether the Noticee falls within the ambit of the term “acquirer” as defined under regulation 2(1)(b) of SAST, which reads as under: 2(1)(b) ""acquirer"" means any person who, directly or indirectly, acquires or agrees to acquire shares or voting rights in the target company, or acquires or agrees to acquire control over the target company, either by himself or with any person acting in concert with the acquirer. "
F1290154724736_NEG_S49,material fact,I have noted the following submissions of the Noticee in this regard: That it was acting in ordinary course of business in the capacity of a broker and had traded in the scrip of CGIL only on behalf of its clients and that the consideration for the shares in question proceeded from the clients. 
F1290154724736_NEG_S50,material fact,That the shares in the Client Beneficiary account belonged to the clients and the Noticee as a stockbroker retained the shares on behalf of its clients on their express authorization.
F1290154724736_NEG_S51,material fact,All the corporate benefits arising out of the shares retained in the Client Beneficiary Account were passed on to the clients.
F1290154724736_NEG_S52,material fact,"The Noticee, as a stock broker, having retained the shares did No have any interest or rights in or claim over these corporate benefits. "
F1290154724736_NEG_S53,material fact,"One of the clients, namely, Mr. Jagdish Kumar (hereinafter referred to as “JK”) held 4.33% and 4.34% shares of CGIL out of the total collective holding of 4.85% and 5.90% shares held in the Client Beneficiary Account as on quarter ended December 2007 and March 2008 respectively. "
F1290154724736_NEG_S54,material fact,The Noticee had No indulged in any proprietary trading. 
F1290154724736_NEG_S55,material fact,"To avoid any recurrence of such instances, a new system has been put in place wherein there is an alarm in the form of an automatic trigger at 3 levels viz., 2.5% for the Operations Manager, 3.5% for the Compliance Head and 4% for the Executive Director- Operations. "
F1290154724736_NEG_S56,material fact,"When the trigger is hit at 3.5%, the holdings in the particular scrip would be duly transferred to the concerned clients. "
F1290154724736_NEG_S57,material fact,"When the trigger is hit at the 4%, instruction would be given to the surveillance team to discontinue the buying temporarily in the said scrip till the overall concentration in the Client Beneficiary Account is brought down below the threshold limits. "
F1290154724736_NEG_S58,material fact,"This system has been put in place w.e.f. January 15, 2009."
F1290154724736_NEG_S59,material fact,"In order to verify the veracity of the aforesaid submissions, the Noticee was advised to furnish documentary evidence including details of ledger accounts of clients whose shares were retained by the Noticee during the relevant period, proof of consent of the clients authorizing the Noticee to retain the clients, etc. "
F1290154724736_NEG_S60,material fact,"The same was submitted by the Noticee vide letter dated February 16, 2009. "
F1290154724736_NEG_S61,material fact,"On perusal of the ledger account of JK submitted by the Noticee, I find that payments have been made by JK to the Noticee for all the trading done on his behalf by the Noticee in the scrip of CGIL."
F1290154724736_NEG_S62,material fact,This indicates that 4.34% of shares held in the Client beneficiary Account were bought by the Noticee on behalf of JK. 
F1290154724736_NEG_S63,material fact,"Similarly, I find that in case of other clients as well, payments have been received by the Noticee for the purchases made by them."
F1290154724736_NEG_S64,material fact,I also find that the clients have given their consent to the Noticee to retain the shares. 
F1290154724736_NEG_S65,subjective observation,"In view of the foregoing, I find merit in the submissions of the Noticee and I am of the view that the Noticee does No fall within the ambit of the term ‘acquirer’ as defined in regulation 2(1)(b) of SAST. "
F1290154724736_NEG_S66,subjective observation,"On the other hand, the clients who have purchased these shares are the actual acquirers."
F1290154724736_NEG_S67,subjective observation," Consequently, compliance with provisions of regulation 7(1) read with 7(2) did No arise. "
F1290154724736_NEG_S68,subjective observation,"Therefore, when regulation 7(1) was No attracted, the question of its violation cannot arise."
F1290154724736_NEG_S69,statutory fact,"As regards regulation 13 (1) of PIT, the disclosure has to be made in Form A by any person who holds more than 5% shares."
F1290154724736_NEG_S70,statutory fact,"On perusal of Form A, I find that the person is required to disclose the details of acquisition of 5% or more shares in a listed company. "
F1290154724736_NEG_S71,subjective observation,The term ‘acquisition’ has No been defined either under PIT or SAST. 
F1290154724736_NEG_S72,related fact,"Black’s Law Dictionary, Sixth Edition, defines the term ‘Acquisition’ as ”the gaining of possession or control over something <acquisition of target company’s assets> 0r something acquired”. "
F1290154724736_NEG_S73,subjective observation,"Thus, the primary requirement for acquisition is to acquire something, thereby making the person an “acquirer” as defined under SAST. "
F1290154724736_NEG_S74,subjective observation,"However, as mentioned above, the Noticee does No fall within the ambit of the term “Acquirer” as defined under SAST and therefore, it cannot be said to have acquired the shares."
F1290154724736_NEG_S75,subjective observation,"Accordingly, there was no acquisition by the Noticee which needed to be disclosed under regulation 13(1) of PIT."
F1290154724736_NEG_S76,subjective observation,"Be that as it may, it is pertinent to highlight the failure on the part of the Noticee to transfer the shares to the respective Beneficiary Owner accounts of clients for whom the Noticee had purchased the shares."
F1290154724736_NEG_S77,subjective observation,This failure practice enabled the true owners of the shares to hide their identity behind the Noticee. 
F1290154724736_NEG_S78,subjective observation,"This would encourage the clients to acquire shares through differrent brokers and even if their total acquisition exceeds the limits specified under PIT and SAST, they may No be disclosing the same as they have found a convenient mask to hide their real identity behind the brokers. "
F1290154724736_NEG_S79,subjective observation,"The said market practice, if No checked and nipped in the bud, may snowball into an appalling strategy in the hands of unscrupulous elements affecting the smooth functioning of the securities market and jeopardizing the interest of investors. "
F1290154724736_NEG_S80,subjective observation,"In view of the foregoing, the alleged violation of the provisions of SAST and PIT by the Noticee, as specified in the SCN, does No stand established and the matter is, accordingly, disposed of."
F1290154724736_NEG_S81,procedural fact,"In terms of rule 6 of the Rules, copies of this order are sent to the Noticee and also to the Securities and Exchange Board of India. "
