Sentence ID,Label,Sentence
F1522238936458_S11,procedural fact,"Shri S.V. Krishnamohan, Chief General Manager was appointed as Adjudicating Officer (AO) vide SEBI’s order dated September 24, 2015 to inquire into and adjudge under Sections 15G and 15A(b) of the SEBI Act, 1992, the aforesaid violations alleged to have been committed by the Noticee."
F1522238936458_S12,procedural fact,"Subsequently, the undersigned was Adjudication Order in respect of Vasparr Shelter Ltd in the matter of Vas Infrastructure Ltd appointed as the Adjudicating Officer vide order dated September 15, 2017 in the place of Shri S. V. Krishnamohan in the present matter. "
F1522238936458_S13,procedural fact,"A Show Cause Notice dated March 16, 2016 (hereinafter referred to as 'SCN') was issued to the Noticee in terms of Section 15I of SEBI Act, 1992 read with Rule 4 of SEBI (Procedure for Holding Inquiry and Imposing Penalties by Adjudicating Officer) Rules, 1995 (“SEBI Adjudication Rules”) for the violations as specified in the SCN. "
F1522238936458_S14,procedural fact,"Vide letter dated April 4, 2016, the Noticee requested for inspection of documents in the matter and the same was carried out on May 16, 2016. "
F1522238936458_S15,procedural fact,"Vide letter dated June 16, 2016, the Noticee requested for a time period of 4 weeks to file its reply to the SCN."
F1522238936458_S16,defendant claim,"SEBI (Appeal No 80 of 2009) ruled that: ""... the charge of insider trading is one of the most serious charges in relation to the securities market and having regard to the gravity of this wrong doing higher must be the preponderance of probabilities in establishing the same ..."""
F1522238936458_S17,defendant claim,"Vide letter dated July 23, 2016, the Noticee filed reply to the SCN and following are the main submissions therein – No violation of the PIT Regulations: i. Regulation 3(i) and 4 of the 1992 PIT Regulations read as follows: ""3.No insider shall- (i) either on his own behalf or on behalf of any other person, deal in securities of a company listed on any stock exchange when in possession of any unpublished price sensitive information; .. "
F1522238936458_S18,defendant claim,"4. Any insider who deals in securities in contravention of the provisions of regulation 3 or 3A shall be guilty of insider trading. “ ii. In this regard, the Hon'ble Securities Appellate Tribunal (""SAT"") has, in the matter of Dilip S. Pendsev."
F1522238936458_S19,defendant claim,"iii. The SAT, in the context of the prohibition contained in Regulation 3 of the 1992 PIT Regulations, ruled in Mrs. Chandrakala v. SEBI (Appeal No 209 of 2011) that: ""[t]he prohibition contained in regulation 3 of the regulations apply only when an insider trades or deals in securities on the basis of any unpublished price sensitive information and No otherwise. "
F1522238936458_S20,defendant claim,"It means that the trades executed should be motivated by the information in the possession of the insider ""."
F1522238936458_S21,defendant claim," If an insider trades or deals in securities of a listed company, it may be presumed that he she traded on the basis of unpublished price sensitive information in his her possession unless contrary to the same is established."
F1522238936458_S22,defendant claim,The burden of proving a situation contrary to the presumption mentioned above lies on the insider.
F1522238936458_S23,defendant claim," If an insider shows that he Adjudication Order in respect of Vasparr Shelter Ltd in the matter of Vas Infrastructure Ltd she did No trade on the basis of unpublished price sensitive information and that he she traded on some other basis, he she cannot be said to have violated the provisions of regulation 3 of the regulations""."
F1522238936458_S24,defendant claim," iv. Therefore, clearly, if Vasparr Shelter Ltd (RVL Ltd.) can establish that its trades were No on the basis of UPSI, but on some other basis, it cannot be held to have violated Regulation 3 of the 1992 PIT Regulations. "
F1522238936458_S25,defendant claim,"This was also reaffirmed by the Hon'ble SAT in Manoj Gaur v. SEBI (Appeal No 64 of 2012). v. In the present case, it is submitted that the Sale Transactions were No motivated by the UPSI. "
F1522238936458_S26,defendant claim,"In this connection it is submitted that one of Vasparr's group company i.e. Yashraj Containeurs Ltd (""YCL""), was required to pay a letter of credit (""LC"") for repayment of charges of raw materials urgently to the Bank of India, Kandivali Branch."
F1522238936458_S27,defendant claim," From the proceeds of the Sale Transaction an amount of Rs. 54.00 lacs was paid to YCL by RTGS on February 4, 2010, to repay the overdue LC charges of supplier."
F1522238936458_S28,defendant claim, Accordingly YCL discharged and liquidated the LC payment. 
F1522238936458_S29,defendant claim,Further the balance amount of the sale proceeds were used to purchase shares of YCL.
F1522238936458_S30,defendant claim,"vi. It is submitted that any insider who seeks to take advantage of UPSI, would choose to either buy or sell shares, depending on the nature of the UPSI in possession."
F1522238936458_S31,defendant claim," If the information is 'positive' in character or 'beneficial' to the company, an insider would purchase shares with a view to sell the same when the information is made public, and thereby seek to make a profit."
F1522238936458_S32,defendant claim,"Similarly, if the information is 'adverse' to the company, the insider would sell shares of the company and seek to avoid the loss arising from the adverse information being made public. "
F1522238936458_S33,defendant claim,"Section 114 of the Indian Evidence Act, 1872, permits Courts to presume the existence of any fact likely to have occurred having regard to the common course of human conduct and private business."
F1522238936458_S34,defendant claim,"vii. In the present case, the fact that shares were sold by the Vasparr Shelter Ltd (RVL Ltd.) at a time when it is alleged to be in possession of 'positive' UPSI is contrary to the very fundamental concept of insider trading."
F1522238936458_S35,defendant claim, It is submitted therefore that it cannot be alleged that there was any violation on part of Vasparr Shelter Ltd (RVL Ltd.) in relation to the Sale Transaction. 
F1522238936458_S36,defendant claim,"viii. The Hon'ble SAT in the decision of Mrs. Chandrakala v. SEBI (Appeal No 209 of 2011 decided on January 31, 2012) has recognized that "".."
F1522238936458_S37,defendant claim,The prohibition contained in regulation 3 of the regulations apply only when an insider trades or deals in securities on the basis of any unpublished price sensitive information and No otherwise.
F1522238936458_S38,defendant claim,It means that the trades executed should be motivated by the information in the possession of the insider.
F1522238936458_S39,defendant claim," If an insider trades or deals in securities of a listed company, it may be presumed that he she traded on the basis of unpublished price sensitive information in his her possession unless contrary to the same is established."
F1522238936458_S40,defendant claim,..where an entity is privy to unpublished price sensitive information it will tend to purchase shares and No sell the shares prior to the unpublished price sensitive information becoming public if the information is positive 
F1522238936458_S41,defendant claim,".A person who is in possession of unpublished price sensitive information which, on becoming public is likely to cause a positive impact on the price of the scrip, would only buy shares and would No sell the shares before the unpublished price sensitive information becomes public and would immediately offload the shares post the information becoming public."
F1522238936458_S42,defendant claim,We are also inclined to accept the argument of the learned counsel for the appellant that where an entity is privy to unpublished price sensitive information it will tend to purchase shares and No sell the shares prior to the unpublished price sensitive information becoming public if the information is positive.
F1522238936458_S43,defendant claim," In this case declaration of financial results, dividend and bonus were positive information but the appellant No only bought but also sold the shares No only during the period when the price sensitive information was unpublished but also prior to and after the information becoming public. "
F1522238936458_S44,defendant claim,"A person who is in possession of unpublished price sensitive information which, on becoming public is likely to cause a positive impact on the price of the scrip, would only buy shares and would No sell the shares before the unpublished price sensitive information becomes public and would immediately offload the shares post the information becoming public. "
F1522238936458_S45,defendant claim,This is No so in the case under consideration.
F1522238936458_S46,defendant claim,"The trading pattern of the appellant, as shown in the chart above, does No lead to the conclusion that the appellant's trades were induced by the unpublished price sensitive information."
F1522238936458_S47,defendant claim,"We are No inclined to agree with the learned counsel for the respondent that appellant's case is covered by the earlier decision of this Tribunal in the case of Ranjana R Kothari, referred to above."
F1522238936458_S48,defendant claim,"In that case, the learned authorized representative of the appellant admitted that charge of insider trading stood established against the appellant."
F1522238936458_S49,defendant claim," Further, appellants in that appeal only purchased the shares while in possession of unpublished price sensitive information and there was no trading by them prior to or after the information becoming public."
F1522238936458_S50,defendant claim,"In the case in hand the charge of trading on the basis of unpublished price sensitive information has No only been denied by the appellant, it has also been able to demonstrate through her trading pattern that the trading was No based on the unpublished price sensitive information."
F1522238936458_S51,defendant claim,"We, therefore, cannot uphold the impugned order ..."""
F1522238936458_S52,defendant claim, ix. The UPSI in question pertains to the unaudited quarterly results of VIL for the quarter ended December 2009.
F1522238936458_S53,defendant claim,"VIL had, for the quarter in question, recorded a profit of Rs. 0.10 crores."
F1522238936458_S54,defendant claim,"This is in contrast to the preceding quarter, where it had recorded a loss of Rs. 0.17 crores."
F1522238936458_S55,defendant claim,Clearly therefore the information in question was positive in nature. 
F1522238936458_S56,defendant claim,This is also borne out by the movement of the price of the scrip.
F1522238936458_S57,defendant claim,"While the weighted average price of the scrip on the BSE on February 1, 2010 (the date of the Sale Transaction) was Rs. 26.25, the same had increased by more than 53% to Rs. 40.25 on February 8, 2010, after the quarterly results were announced to the market on February 6, 2010."
F1522238936458_S58,defendant claim,"Clearly therefore, the information was positive in nature, and any insider seeking to profit from the same would buy, and No sell, in advance of such positive information being made public."
F1522238936458_S59,defendant claim," x. The Sale Transaction was absolutely contrary to the positive nature of the information, which establishes that the charge that the Sale Transaction was motivated by possession of UPSI is untenable. "
F1522238936458_S60,defendant claim,Vasparr's conduct clearly shows that the Sale Transaction was No in fact connected in any way to the alleged UPSI but was inter alia for the purpose of meeting the payment of liabilities of YCL.
F1522238936458_S61,defendant claim,xi. It is therefore submitted that Vasparr Shelter Ltd (RVL Ltd.) cannot be held to have violated Regulations 3(i) and 4 of the 1992 PIT Regulations.
F1522238936458_S62,defendant claim,No violation of Regulation 7(1A) of the 1997 SAST Regulations:
F1522238936458_S63,defendant claim," xii. The SCN alleges that Vasparr Shelter Ltd (RVL Ltd.) is in violation of Regulation 7(1A) of the 1997 SAST Regulations , as the requisite disclosure of the Sale Transaction was made on February 4, 2010, thereby occasioning a delay of one day."
F1522238936458_S64,defendant claim,"xiii. The SAT has in Ravi Mohan & Others v. SEBI (Appeal No.97 of 2014, Order dated December 16, 20 15), categorically ruled that Regulation 7(1A) of the 1997 Takeover Regulations does No require disclosure of such transactions, in view of Regulation 7(2) of the 1997 Takeover Regulations."
F1522238936458_S65,defendant claim,"The Hon'ble Tribunal observed that: ""Therefore, when the Takeover Regulations, 1997 provides that the disclosure obligation specified under regulation 7(1A) has to be discharged in the manner specified under regulation 7(1A) read with regulation 7(2) and regulation 7(2) does No provide for disclosure in relation to sale of shares in excess of the limits prescribed under regulation 7(1A), SEBI is No justified in holding that the appellants by failing to make disclosure of sales covered under regulation 7(1A) within the stipulated time, have violated regulation 7(1A) read with regulation 7(2) of the Takeover Regulations, 1997."
F1522238936458_S66,defendant claim,"Consequently, SEBI is No justified in imposing penalty on the appellants."
F1522238936458_S67,defendant claim," It is apparent that after having specified two days time for complying with the obligation specified under regulation 7(1A), there was no need for SEBI to amend regulation 7(2) in relation to the disclosure obligation under regulation 7(1A). "
F1522238936458_S68,defendant claim,"In any event, having deemed it fit to amend regulation 7(2), SEBI ought to have ensured that regulation 7(2) as amended contains a clause relating to disclosure of sale of shares or voting rights specified under regulation 7(1A)."
F1522238936458_S69,defendant claim,"However, SEBI has failed to do so ...It is No even the case of SEBI, that regulation 7(1A) is self operative and that the obligation there under has to be discharged independent of regulation 7(2)."
F1522238936458_S70,defendant claim,"In fact, in the impugned order, it is held by the AO that by failing to make disclosure to the stock exchanges regarding aggregate sale of shares or voting rights in excess of 2% of the share capital of the target company, the appellants are guilty of violating regulation 7(1A) read with regulation 7(2) of the Takeover Regulations, 1997."
F1522238936458_S71,defendant claim,"Therefore, when the Takeover Regulations, 1997 provides that the disclosure obligation specified under regulation 7(1A) has to be discharged in the manner specified under regulation 7(1A) read with regulation 7(2) and regulation 7(2) does No provide for disclosure in relation to sale of shares in excess of the limits prescribed under regulation 7(1A), SEBI is No justified in holding that the appellants by failing to make disclosure of sales covered under regulation 7(1A) within the stipulated time, have violated regulation 7(1A) read with regulation(2) of the Takeover Regulations, 1997. "
F1522238936458_S72,defendant claim,"Consequently, SEBI is no justified in imposing penalty on the appellants."""
F1522238936458_S73,defendant claim,xiv. It is submitted that the ratio of this Hon'ble Tribunal's ruling above applies to the facts of the present case as a result of which no penalty can be imposed on Vasparr Shelter Ltd (RVL Ltd.).
F1522238936458_S74,defendant claim,xv. No benefit has accrued to Vasparr Shelter Ltd (RVL Ltd.).
F1522238936458_S75,defendant claim,"In fact, by selling the shares prior to the positive UPSI being made public, Vasparr Shelter Ltd (RVL Ltd.) has demonstrated conduct that flies in the face of seeking to make a profit."
F1522238936458_S76,defendant claim,"xvi. There was no gain, unfair advantage or benefit has accrued to Vasparr as a result of the delayed disclosure."
F1522238936458_S77,defendant claim,"No loss has been occasioned to investors as a result of the same, and it is No even SEBI's case that interests of investors have been adversely affected. "
F1522238936458_S78,defendant claim,"Therefore, it is submitted that no penalty in respect of any alleged violation of Regulation 7(1A) of the 1997 SAST Regulations is warranted. "
F1522238936458_S79,defendant claim,Alleged violations of Regulations 13(3) and 13(5) of the 1992 PIT Regulations: xvii. It is alleged that Vasparr Shelter Ltd (RVL Ltd.) failed to disclose to VIL its Sale Transaction in violation of Regulations 13(3) and 13(5) of the PIT Regulations.
F1522238936458_S80,defendant claim,"xviii. It is submitted that in the present case, the factum of the Sale Transaction and the change in shareholding of Vasparr Shelter Ltd (RVL Ltd.) was intimated to VIL and its shareholders."
F1522238936458_S81,defendant claim,"It is an admitted fact that the Sale Transaction was notified to the exchanged and thereby the public on February 6, 2010."
F1522238936458_S82,defendant claim," xix. Therefore, it can in no way be said that the factum of the change in shareholding was No intimated by Vasparr Shelter Ltd (RVL Ltd.) to VIL."
F1522238936458_S83,defendant claim," Though the intimation did No take place in the exact form and manner prescribed by Regulation 13(3) of the 1992 PIT Regulations, it did indeed take place, albeit in another manner."
F1522238936458_S84,defendant claim,"It is submitted that such an omission was unintentional, and No with any intent to unlawfully profit from the same."
F1522238936458_S85,defendant claim," xx. The Supreme Court in Vasudev Ramchandra Shelat v. Pranlal Jayanand Thakar AIR 1974 SC 1728 has observed that: ""There is nothing in Regulation 18 to indicate that without strict compliance with some rigidly prescribed form, the transaction must fail to achieve its purpose."
F1522238936458_S86,defendant claim,"The subservience of substance of a transaction to some rigidly prescribed form required to be meticulously observed, savors of archaic and outmoded jurisprudence."""
F1522238936458_S87,defendant claim,"xxi. Admittedly, in the present case, Vasparr Shelter Ltd (RVL Ltd.) did disclose that it had sold 2.48% of its holding in VIL."
F1522238936458_S88,defendant claim,"Therefore, the form in which the disclosure is made ought to be irrelevant, where the substantive information has indeed been disclosed to the concerned parties."
F1522238936458_S89,defendant claim,"xxii. Any default in the present case was unintentional, technical and no benefits have accrued to Vasparr Shelter Ltd (RVL Ltd.) as a result of the same."
F1522238936458_S90,defendant claim,It is respectfully submitted that no penalty ought to be imposed on Vasparr Shelter Ltd (RVL Ltd.).
F1522238936458_S91,procedural fact,"An opportunity for personal hearing was provided to the Noticee on September 27, 2016, however an adjournment of the hearing was requested by the Noticee. "
F1522238936458_S92,procedural fact,"Subsequently, a personal hearing was held in the matter on October 27, 2016, wherein Mr. Paras Parekh (Advocate), Ms. Neerja Balkrishan (Advocate), Mr. Jayesh V Valia, Mr. H K Bijlani and Mr. Vidyadhar Saunkhe, appeared on behalf of the Noticee, and reiterated the submissions filed earlier in the Noticee’s reply. "
F1522238936458_S93,procedural fact,"The Noticees were granted time till November 15, 2016 to file additional written submissions."
F1522238936458_S94,defendant claim,"Vide letter dated November 15, 2016, the Noticee made the following submissions – i. It is reiterated that given that the allegations in the Show Cause Notice are squarely covered inter alia by the rulings of the Hon’ble securities Apellate Tribunal in the case of Mrs. Chandrakala v. SEBI (Appeal No 209 of 2011) and Ravi Mohan & Others v. SEBI (Appeal No.97 of 2014, order dated December 16, 2015), judicial discipline would require that the same ratios be followed in the present case. "
F1522238936458_S95,defendant claim,"The Hon’ble Supreme Court has in the case of Union of India and others v. Kamalakshi Finance Corporation Ltd AIR 1992 SC 711 ruled that: “It cannot be too vehemently emphasised that it is of utmost importance that, in disposing of the quasi-judicial issues before them, revenue officers are bound by the decisions of Adjudication Order in respect of Vasparr Shelter Ltd in the matter of Vas Infrastructure Ltd the appellate authorities."
F1522238936458_S96,defendant claim, The order of the Appellate Collector is binding on the Assistant Collectors working within his jurisdiction and the order of the Tribunal is binding upon the Assistant Collectors and Appellate Collectors who function under the jurisdiction of the Tribunal.
F1522238936458_S97,defendant claim, The principles of the judicial discipline require that the orders of the higher appellate authorities should be followed unreservedly by the subordinate authorities. 
F1522238936458_S98,defendant claim,The mere fact that the order of the appellate authority is No ‘’acceptable’’ to the department- in itself an objectionable phrase- and is the subject matter of an appeal can furnish no ground for No following it unless its operation has been suspended by a competent court…”
F1522238936458_S99,defendant claim,ii. There were certain details sought from the Noticees in course of the personal hearing which are being furnished herewith.
F1522238936458_S100,defendant claim,"Accordingly, enclosed are the following – a. Copy of the contract note from the broker for VSL showing sale of shares of VIL on February 2, 2010."
F1522238936458_S101,defendant claim, b. Copies of the bank statements of YCL and VSL showing payment of funds to YSL and by YSL to the Bank of India.
F1522238936458_S102,defendant claim,"It is to be noted that on February 3, 2010, the debit balance of YCL was Rs. 2.53 lakhs. "
F1522238936458_S103,defendant claim,"The Bank of India debited various outstanding bills between February 3, 2010 and February 4, 2010 and dbit balance as on February 4, 2010 went up to Rs. 62.61 lakhs."
F1522238936458_S104,defendant claim, Thereafter the proceeds of Rs. 54.00 lakhs was transferred by YCL to Bank of India pursuant to which debit balance decreased.
F1522238936458_S105,defendant claim,c. Copy of the letter from the Bank of India requiring payment of one time settlement (OTS) by YCL pursuant to which payment was made by YCL to the Bank of India.
F1522238936458_S106,defendant claim,d. Copy of the Hon’ble Supreme Court’s ruling Kamalakshi’s case (supra).
F1522238936458_S107,procedural fact,"Subsequent to the appointment of the undersigned as AO, the Noticee was granted one more opportunity of personal hearing on November 09, 2017."
F1522238936458_S108,procedural fact,"The authorized representatives (ARs) viz. Mr. Paras Parekh (Advocate), Ms. Stuti Shah (Advocate), Mr. Jayesh V Valia, Mr. H K Bijlani and Mr. Vidyadhar Saunkhe, appeared on behalf of the Noticee and reiterated their submissions made in their replies submitted earlier."
F1522238936458_S109,material fact,"The ARs submitted that the intention was No to violate any provision of law, however for any delay in disclosures, a lenient view may be taken based on submissions already placed on record."
F1522238936458_S110,procedural fact,"The Noticee was granted time till November 20, 2017 to file additional replies, if any."
F1522238936458_S111,procedural fact,"Vide letter dated November 20, 2017, the ARs filed reply in the matter on behalf of the Noticee and primarily reiterated the submissions made vide their earlier replies."
F1522238936458_S112,procedural fact,I have carefully examined the material available on record.
F1522238936458_S113,issues framed,"The issues that arise for consideration in the present case are : I) Whether the Noticee has violated Regulation 3(i) and 4 of PIT Regulations, 1992, Regulation 7(1A) of SAST Regulations, 1997 read with Regulation 35 of SAST Regulations, 2011, and Regulation 13(3) of PIT Regulations, 1992?"
F1522238936458_S114,issues framed,"II) Does the violations mentioned in sl. I above, if established, attract monetary penalty under Section 15G and 15A(b) of SEBI Act, 1992?"
F1522238936458_S115,issues framed,III) Quantum of penalty.
F1522238936458_S116,statutory fact,"Before I proceed with the matter, it is pertinent to mention the relevant provisions alleged to have been violated by the Noticee which are reproduced below: PIT Regulations, 1992 Prohibition on dealing, communicating or counselling on matters relating to insider trading."
F1522238936458_S117,statutory fact,"3. No insider shall— (i) either on his own behalf or on behalf of any other person, deal in securities of a company listed on any stock exchange when in possession of any unpublished price sensitive information; Violation of provisions relating to insider trading."
F1522238936458_S118,statutory fact, 4. Any insider who deals in securities in contravention of the provisions of regulation 3 or 3A shall be guilty of insider trading. Continual disclosure.
F1522238936458_S119,statutory fact,"13.(3) Any person who holds more than 5% shares for voting rights in any listed company shall disclose to the company in Form C the number of shares or voting rights held and change in shareholding or voting rights, even if such change results in shareholding falling below 5%, if there has been change in such holdings from the last disclosure made under sub-regulation (1) or under this sub-regulation; and such change exceeds 2% of total shareholding or voting rights in the company."
F1522238936458_S120,statutory fact,"13.(5) The disclosure mentioned in sub-regulations (3) and (4) shall be made within two working days of: (a) the receipts of intimation of allotment of shares, or (b) the acquisition or sale of shares or voting rights, as the case may be."
F1522238936458_S121,statutory fact,"SEBI (Prohibition of Insider Trading) Regulations, 2015 Repeal and Savings."
F1522238936458_S122,statutory fact,"12. (1) The Securities and Exchange Board of India (Prohibition of Insider Trading) Regulations, 1992 are hereby repealed."
F1522238936458_S123,statutory fact,"(2) Notwithstanding such repeal,— (a) the previous operation of the repealed regulations or anything duly done or suffered thereunder, any right, privilege, obligation or liability acquired, accrued or incurred under the repealed regulations, any penalty, forfeiture or punishment incurred in respect of any offence committed against the repealed regulations, or any investigation, legal proceeding or remedy in respect of any such right, privilege, obligation, liability, penalty, forfeiture or punishment as aforesaid, shall remain unaffected as if the repealed regulations had never been repealed; and (b) anything done or any action taken or purported to have been done or taken including any adjudication, enquiry or investigation commenced or show-cause notice issued under the repealed regulations prior to such repeal, shall be deemed to have been done or taken under the corresponding provisions of these regulations; SAST Regulations, 1997 7(1A) Any acquirer who has acquired shares or voting rights of a company under sub-regulation (1) of regulation 11, shall disclose purchase or sale aggregating two per cent or more of the share capital of the target company to the target company, and the stock exchanges where shares of the target company are listed within two days of such purchase or sale along with the aggregate shareholding after such acquisition or sale."
F1522238936458_S124,statutory fact,"SEBI (SAST) Regulations, 2011 Repeal and Savings. "
F1522238936458_S125,statutory fact,"35.(1) The Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 1997, stand repealed from the date on which these regulations come into force."
F1522238936458_S126,statutory fact," (2) Notwithstanding such repeal,— Adjudication Order in respect of Vasparr Shelter Ltd in the matter of Vas Infrastructure Ltd (a) anything done or any action taken or purported to have been done or taken including comments on any letter of offer, exemption granted by the Board, fees collected, any adjudication, enquiry or investigation commenced or show-cause notice issued under the repealed regulations, prior to such repeal, shall be deemed to have been done or taken under the corresponding provisions of these regulations; (b) the previous operation of the repealed regulations or anything duly done or suffered thereunder, any right, privilege, obligation or liability acquired, accrued or incurred under the repealed regulations, any penalty, forfeiture or punishment incurred in respect of any offence committed against the repealed regulations, or any investigation, legal proceeding or remedy in respect of any such right, privilege, obligation, liability, penalty, forfeiture or punishment as aforesaid, shall remain unaffected as if the repealed regulations has never been repealed;"
F1522238936458_S127,issues framed,"Issue I) Whether the Noticee has violated Regulation 3(i) and 4 of PIT Regulations, 1992, Regulation 7(1A) of SAST Regulations, 1997 read with Regulation 35 of SAST Regulations, 2011, and Regulation 13(3) of PIT Regulations, 1992?"
F1522238936458_S128,issues framed,"Violation of Regulation 3(i) and 4 of PIT Regulations, 1992"
F1522238936458_S129,material fact,"From the facts available on record, it is observed that the Noticee was holding 10,99,516 shares (8.80%) in VIL as at quarter ended December 2009 and it had sold 4,99,000 shares (3.99%) during the quarter ended March 2010. "
F1522238936458_S130,material fact,"The details of sale of shares of VIL by the Noticee is as under: 14. The unaudited financial results of VIL for the quarter ended December, 2009 was taken on record in its Board Meeting held on January 30, 2010 and the same was informed by VIL to BSE vide its letter dated February 04, 2010, which published the same on its website on February 06, 2010 at 02:42 PM."
F1522238936458_S131,material fact,"As per the information provided by VIL to SEBI vide letter dated August 11, 2011, it is seen that the unaudited financial results of VIL for the quarter ended December 2009 were finalized on January 29, 2010."
F1522238936458_S132,material fact,"As Date No of shares sold Shareholding December 31, 2009 10,99,516 (8.80%) February 01, 2010 3,10,000 (2.48%) 7,89,516 (6.32%) February 22, 2010 1,89,000 (1.51%) 6,00,516 (4.80%) Adjudication Order in respect of Vasparr Shelter Ltd in the matter of Vas Infrastructure Ltd per VIL’s letter dated April 27, 2012 to SEBI, it is seen that the following persons viz. Mr. Jayesh V. Valia, Chairman, Late Mr. S.K. Kittur, Director (expired on August 11, 2010), Ms. Avitree Kambli, Accountant and Auditor Mr. Jayprakash Sethiya (Kakaria & Associates, Vapi) were involved in finalization of the said quarterly results. "
F1522238936458_S133,material fact,"Accordingly the period of UPSI has been taken to be from January 29, 2010 to February 06, 2010. "
F1522238936458_S134,material fact,"It is also observed that the agenda for the meeting was circulated on January 30, 2010, and that two directors viz. Mr. Jayesh V. Valia - Chairman and Mr. S.K. Kittur - Director were present in the meeting."
F1522238936458_S135,material fact,The above 2 directors in VIL are also directors in the Noticee.
F1522238936458_S136,allegation,"It is alleged that since VIL was one of the promoters of the Noticee, Jayesh V Valia was common promoter director of VIL & Noticee, and Late Mr S.K. Kittur was common director of VIL & Noticee as on December 31, 2009 and March 31, 2010, Noticee is ‘deemed to be connected person’ as per Regulation 2 (h) (i) of PIT Regulations, 1992."
F1522238936458_S137,material fact," It is further observed that, as per Noticee’s letter dated July 18, 2014 to SEBI, the decision to sell the shares of VIL on February 01, 2010 on behalf of the Noticee was taken by Late Mr. S.K. Kittur, Director. Hence, the person who took the decision to sell shares of VIL on February 01, 2010 on behalf of the Noticee was in possession of UPSI and accordingly, Noticee is alleged to be an ‘insider’ under the definition of PIT Regulations, 1992."
F1522238936458_S138,allegation,"Accordingly, it has been alleged that Noticee, being an insider, had sold 3,10,000 shares of VIL on February 01, 2010 while in possession of UPSI and thereby violated Regulation 3(i) and 4 of PIT Regulations, 1992. "
F1522238936458_S139,material fact,"I note that the Noticee has No disputed the facts related to the selling of the shares on February 01, 2010. "
F1522238936458_S140,material fact,The Noticee has however contended that the reason for selling the shares was that one of its group companies namely Yashraj Containeurs Ltd (YCL) was required to pay a letter of credit for repayment of charges of raw materials urgently to Bank of India (Kandivali branch).
F1522238936458_S141,material fact,"By the selling of shares, and subsequently from the proceeds of the sale transaction, an amount of Rs. 54 lacs was paid to YCL on February 04, 2010, to repay the overdue LC charges of supplier, and accordingly, YCL was able to discharge and liquidate the LC payment."
F1522238936458_S142,material fact,"In support of its above Adjudication Order in respect of Vasparr Shelter Ltd in the matter of Vas Infrastructure Ltd submissions, the Noticee has submitted certain documents. It has submitted the bank statement of YCL with Bank of India, showing that it had incurred debit balance in its account which had gone upto Rs. 62.61 lacs on February 04, 2010. "
