Sentence ID,Label,Sentence
F1288673034598_S17,defendant claim, He served the company for a year after it was acquired by new promoters and was still not informed about the lapse.
F1288673034598_S18,procedural fact,"ii. Noticees Nos. 3, 4 and 5 submitted that they joined SIPL on May 02, 2001, April 24, 2009 and September 29, 2007 respectively as independent directors."
F1288673034598_S19,defendant claim,They were No involved in the day to day activities of the company and therefore are neither associated with the matter directly or indirectly.
F1288673034598_S20,defendant claim,They are civil engineers and advice the company only on engineering matters.
F1288673034598_S21,defendant claim,iii. Noticee No.6 submitted that he has no knowledge of SEBI rules and technicalities. 
F1288673034598_S22,defendant claim,"He was a part‐time director when the company was acquired, he never had any active participation in the negotiations and his expertise is in engineering."
F1288673034598_S23,defendant claim,"He was requested by the company secretary to attend the Board meeting on July 30, 2009, in order to approve the Share Purchase Agreement, despite his ill health."
F1288673034598_S24,defendant claim,"He had no knowledge of the trading window remaining open when public announcement was made, and this amounting to a gross violation of SEBI Regulations, neither did the company secretary (also the compliance officer) inform him of the same."
F1288673034598_S25,defendant claim,"Had he known about the trading window, he would have definitely monitored to ensure the compliance of the same."
F1288673034598_S26,defendant claim, iv. Noticee No 7 submitted that he is a civil engineer and therefore not conversant with SEBI Regulations.
F1288673034598_S27,defendant claim, He acted on the advice of the compliance officer who did not inform him of the requirement to keep the trading window closed during public announcement.
F1288673034598_S28,defendant claim," If he was informed of the same, he would have monitored implementation of the same without fail."
F1288673034598_S29,defendant claim,He has been made a victim to the circumstances.
F1288673034598_S30,defendant claim,v. Noticee No.8 submitted that he completely respects laws and rules of SEBI and had no intension to violate PIT Regulations.
F1288673034598_S31,defendant claim,It is an established practice that director of a company acts on the advice of the compliance officer.
F1288673034598_S32,defendant claim,"As he was a civil engineer, he depended entirely on the advice given by the compliance officer in the case of the Share Purchase Agreement and purchasing of shares from the market in order to strengthen the shareholding of the promoters in terms of creeping acquisition."
F1288673034598_S33,defendant claim,He would have monitored the implementation of the code of conduct had he been informed about the same.
F1288673034598_S34,defendant claim,He has been diagnosed with cancer since June 2012 and is undergoing chemotherapy.
F1288673034598_S35,defendant claim,He enclosed a copy of the certificate by the attending physician along with the reply.
F1288673034598_S36,procedural fact,"After considering the reply submitted by the Noticees, I decided to conduct an inquiry in the matter and accordingly granted an opportunity of personal hearing to the Noticees on October 18 & 19, 2012 vide letter dated October 03, 2012. Noticee No 2 vide letter dated October 10, 2012 sought for an adjournment. "
F1288673034598_S37,procedural fact,The hearing notice issued to Noticee No. 4 returned undelivered.
F1288673034598_S38,procedural fact,"The remaining Noticees attended the hearing personally except for Noticee No. 8 and Noticee No.6 who were represented by their authorised representatives, and they reiterated the written submissions."
F1288673034598_S39,defendant claim,"The authorised representative additionally submitted that Noticee No. 6 was an independent director and his role was limited to providing professional advices, attending board meetings and No day to day management."
F1288673034598_S40,defendant claim,They have ensured broad policies and procedures with respect to regulatory and statutory compliances.
F1288673034598_S41,procedural fact,"I granted another opportunity of personal hearing to Noticee No. 2 and Noticee No. 4 on November 19, 2012 vide letters dated November 01, 2012. "
F1288673034598_S42,procedural fact,Noticee No. 2 attended the hearing and reiterated the written submissions made by him earlier.
F1288673034598_S43,procedural fact,"I granted another opportunity of personal hearing to Noticee No. 4 on November 30, 2012 vide letter dated November 20, 2012. Noticee No 4 appeared on November 30, 2012 and reiterated his written submissions."
F1288673034598_S44,procedural fact,"In view of the above, I am proceeding with the inquiry taking into account the submissions made by the Noticees, documents and material as available on record."
F1288673034598_S45,procedural fact,"I have carefully perused the charges leveled against the Noticees mentioned in the SCN, the written and oral submissions of the Noticees and all the materials as available on record. "
F1288673034598_S46,issues framed,The issues that arise for consideration in the present case are: a) Whether the Noticees have failed to comply with Regulation 12 (1) of the PIT Regulations read with Clause 1.2 of Schedule I Part A of the PIT Regulations?
F1288673034598_S47,issues framed,"b) Do the violations, if any, on the part of the Noticees attract any penalty under Section 15 HB of the SEBI Act?"
F1288673034598_S48,issues framed," c) If yes, what should be the quantum of monetary penalty?"
F1288673034598_S49,statutory fact,"Before proceeding, I would like to refer to the relevant provisions of the PIT Regulations which read as under: Insider Trading Regulations Regulation 12 (1) – Insider Trading Regulations Code of internal procedures and conduct for listed companies and other entities. "
F1288673034598_S50,statutory fact,"12. (1) All listed companies and organizations associated with securities markets including: (a) the intermediaries as mentioned in section 12 of the Act, asset management company and trustees of mutual funds ; (b) the self‐regulatory organizations recognized or authorised by the Board; (c) the recognized stock exchanges and clearing house or corporations; (d) the public financial institutions as defined in section 4A of the Companies Act, 1956; and (e) the professional firms such as auditors, accountancy firms, law firms, analysts, consultants, etc., assisting or advising listed companies, shall frame a code of internal procedures and conduct as near thereto the Model Code specified in Schedule I of these Regulations without diluting it in any manner and ensure compliance of the same. "
F1288673034598_S51,statutory fact,"Schedule I – Part A Model Code of Conduct for prevention of Insider Trading for Listed Companies 1.2 The compliance officer shall be responsible for setting forth the policies, procedures, monitoring adherence to the rules for the preservation of ‘Price Sensitive Information”, pre‐clearing; of designated employees’ and their dependent trades (directly or through respective department heads as decided by the company), monitoring of trades and the implementation of the code of conduct under the overall supervision of the board of the listed company."
F1288673034598_S52,statutory fact,"Explanation: For the purpose of this schedule, the term ‘designated employee’ shall include:‐ (i) Officers comprising of the top three tiers of the company management (ii) The employees designated by the company to whom these trading restrictions shall be applicable, keeping in mind the objective of this code of conduct. "
F1288673034598_S53,material fact,"I find that the Noticee No 1 was the compliance officer, and Noticee Nos. 2 to 8 were the Board of Director of SIPL and were present in the Board Meeting held on July 30, 2009 when a Shares Purchase Agreement for the sale of 35.50 % of the issued and subscribed equity share capital of SIPL held by the erstwhile promoters to M s. Ramayana Promoters Pvt. Ltd. (Acquirer) as also change in control of the management of the company was approved."
F1288673034598_S54,material fact,"The information that M s. Ramayana Promoters Pvt. Ltd. was taking over the Company became public only on August 7, 2009."
F1288673034598_S55,material fact,"I note that SIPL confirmed that no trading window was introduced during the above public announcement vide its letter dated April 04, 2010."
F1288673034598_S56,material fact,"Further, no separate letter was issued to the Board members instructing them of the commencement for the closing of the trading window and SIPL had left its trading window open during period of public announcement (ten days before and two days after the public announcement) in contravention to the Code of Conduct for prevention of insider trading followed by SIPL."
F1288673034598_S57,material fact, It is an admitted fact that mere circulation of code of conduct to all the Board members during March end does No tantamount to a communication that the trading window had to be closed before the public announcement. 
F1288673034598_S58,material fact,A formal communication indicating the trading window to be closed ought to have been made before the public announcement by the Compliance Officer. 
F1288673034598_S59,subjective observation,"However, the Noticee No. 1 against whom the proceeding was initiated expired on May 17, 2010 and is no more alive to face the penalty. In light of the above, I am of the opinion that the proceeding against Noticee No.1 is liable to be abated without going into the merit of the case. "
F1288673034598_S60,procedural fact,No let me examine the role of the board of directors.
F1288673034598_S61,statutory fact," As per Clause 1.2 of Schedule I Part A of the PIT Regulations, 'The compliance officer shall be responsible for setting forth the policies, procedures, monitoring adherence to the rules for the preservation of ‘Price Sensitive Information”, pre‐clearing; of designated employees’ and their dependent trades (directly or through respective department heads as decided by the company), monitoring of trades and the implementation of the code of conduct' and this should be done 'under the overall supervision of the board of the listed company'. "
F1288673034598_S62,statutory fact, As per Regulation 12 (1) of the PIT Regulations all companies shall frame a code of internal procedures and conduct as near there to the Model Code specified in Schedule I of the said Regulations without diluting it in any manner and ensure compliance of the same.
F1288673034598_S63,statutory fact, The company being an artificial person acts through its board of directors and officers. 
F1288673034598_S64,subjective observation,I find that SIPL has framed and adopted a code of conduct for prevention of Insider Trading as per Regulation 12 (1) of the PIT Regulations and there is no allegation of any short coming with respect to the same.
F1288673034598_S65,subjective observation,The company board of directors has also appointed a compliance officer responsible for the implementation of the same.
F1288673034598_S66,subjective observation, It is therefore the duty of the compliance officer to implement the code of conduct and in case of any difficulty in implementation he she should bring it to the attention of the board of directors and the board of director in turn shall remedy remove the difficulties.
F1288673034598_S67,subjective observation," In my view, the above provision of law does not envisage the board of directors to monitor and supervise the day to day functioning of the compliance department of the company."
F1288673034598_S68,subjective observation,The substantive corroborative evidences as available on record are insufficient to establish beyond doubt that Noticee Nos. 2 to 8 had done or not done anything with regard to trading window closure in connection with the public announcement which is in contravention of any provisions of the law.
F1288673034598_S69,subjective observation,From the foregoing findings and observations I conclude that the alleged violations against the Noticee Nos. 2 to 8 does not stand established and is not a fit case to impose any monetary penalty.
F1288673034598_S70,subjective observation,"In view of the above, after considering all the facts and circumstances of the case and exercising the powers conferred upon me under Section 15‐I (2) of the SEBI Act read with Rule 5 of the Adjudication Rules, I hereby abate the proceeding against the Noticee No. 1 and exonerate Noticee Nos. 2 to 8 from the charges leveled against them. "
F1288673034598_S71,subjective observation,"Accordingly, the matter is disposed of."
F1288673034598_S72,procedural fact,In terms of the provisions of Rule 6 of the Adjudicating Rules the copies of this order are sent to the Noticees and also to Securities and Exchange Board of India.
