Sentence ID,Label,Sentence
F1289452697301_S32,penalty,"Further, on the determination of the quantum of penalty under section 15A (b), it is required to consider the factors stipulated in section 15J of the Act, which reads as under:- “Factors to be taken into account by the adjudicating officer. "
F1289452697301_S33,violation,"The Hon’ble Supreme Court of India in the matter of SEBI Vs. Shri Ram Mutual Fund [2006] 68 SCL 216(SC) held that “once the violation of statutory regulations is established, imposition of penalty becomes sine qua No of violation and the intention of parties committing such violation becomes totally irrelevant. "
F1289452697301_S34,related fact,"Hon’ble Securities Appellate Tribunal in the matter of Classic Credit Limited Vs. SEBI(APPEAL No 68 OF 2003, date of decision December 8, 2006) regarding the significance of the filling the reply to the show cause notice, stated as follows “ the appellant did No file any reply to the second show cause Notice."
F1289452697301_S35,related fact,"This being so, it has to be presumed that the charges alleged against them in the show cause notice were admitted by them.”"
F1289452697301_S36,penalty,"Thus, I conclude that the Noticee is liable for monetary penalty under Section 15A (b) of the Act which states as under :- “Penalty for failure to furnish information, return, etc. 15A."
F1289452697301_S37,penalty," If any person, who is required under this Act or any rules or regulations made thereunder,— (b) to file any return or furnish any information, books or other documents within the time specified therefor in the regulations, fails to file return or furnish the same within the time specified therefor in the regulations, he shall be liable to a penalty of one lakh rupees for each day during which such failure continues or one crore rupees, whichever is less;”"
F1289452697301_S38,penalty,"15J. While adjudging quantum of penalty under section 15-I, the adjudicating officer shall have due regard to the following factors, namely:- (a) the amount of disproportionate gain or unfair advantage, wherever quantifiable, made as a result of the default; (b) the amount of loss caused to an investor or group of investors as a result of the default; (c) the repetitive nature of the default.”"
F1289452697301_S39,violation,"From the material available on record, it is No possible to ascertain the disproportionate gain or unfair advantage to the Noticee, which may have accrued due to the aforesaid violation."
F1289452697301_S40,subjective observation,"However, it is established that the Noticee had failed to disclose the acquisition of shares and the change in its shareholding pattern to the Target Company and consequently proper disclosures were No made to the exchange."
F1289452697301_S41,subjective observation,Correct and timely disclosures are an essential part of the proper functioning of the securities market and any failure to do so results in preventing the investors from taking a well-informed decision.
F1289452697301_S42,subjective observation,"Further, I do No find that the nature of the violation in this case is repetitive. "
F1289452697301_S43,penalty,"In view of the above, after considering all the facts and circumstances of the case and exercising the powers conferred upon me U s 15-I(2) of the Act, I hereby impose a penalty of Rs.1,00,000 - (Rupees One Lakh Only) on Dynamic Securities Ltd u s 15A (b) of the SEBI Act. I am of view that the said penalty is commensurate with the violations made by Dynamic Securities Ltd "
F1289452697301_S44,procedural fact,"The above penalty amount shall be paid through a duly crossed demand draft drawn in favour of “SEBI – Penalties Remittable to Government of India” and payable at Mumbai, within 45 days of receipt of this order."
F1289452697301_S45,procedural fact,"The said demand draft should be forwarded to Securities and Exchange Board of India, SEBI Bhavan, Plot No C4-A, “G” Block, Bandra Kurla Complex, Bandra(East), Mumbai- 400 051."
F1289452697301_S46,procedural fact,"In terms of the Rule 6 of the Adjudicating Rules, copies of this order are sent to the Noticee and also to Securities and Exchange Board of India."
