Sentence ID,Label,Sentence
F1315463402543_S11,procedural fact,The authorized representative of the Noticees appeared before me on the said date and made oral submissions.
F1315463402543_S12,procedural fact,"The Notiees made another written submission vide letter dated August 02, 2011 which was received on September 02, 2011."
F1315463402543_S13,procedural fact," In view of the above, I am proceeding with the matter on the basis of oral and written submissions made by the Noticees and other materials available on record."
F1315463402543_S14,procedural fact,"I have carefully perused the charges made against the Noticees as per the SCNs, replies and submissions of the Noticees and the documents available on record. "
F1315463402543_S15,issues framed,"The issues that arise for consideration in the present case are:- a) Whether the Noticees have violated the provisions of Regulations 3(i) and 4 of Insider Trading Regulations, Regulations 7 (1) and 11(2) of SAST Regulations?"
F1315463402543_S16,issues framed,"b) Do the violations, if any, on the part of the Noticees attract any monetary penalty under sections 15G, 15H and 15A(b)of SEBI Act?"
F1315463402543_S17,issues framed,"c) If so, what should be the monetary penalty that can be imposed taking into consideration the factors mentioned in Section 15J of SEBI Act, 1992?"
F1315463402543_S18,statutory fact,"Before moving forward, it will be appropriate to refer to the relevant provisions of the Regulations alleged to have been violated which inter alia read as under:- PIT Regulations Prohibition on dealing, communicating or counselling on matters relating to insider trading."
F1315463402543_S19,statutory fact," 3. No insider shall— (i) either on his own behalf or on behalf of any other person, deal in securities of a company listed on any stock exchange when in possession of any unpublished price sensitive information; or Violation of provisions relating to insider trading."
F1315463402543_S20,statutory fact, 4. Any insider who deals in securities in contravention of the provisions of regulation 3 or 3A shall be guilty of insider trading.
F1315463402543_S21,statutory fact,SAST Regulations Acquisition of 5 per cent and more shares or voting rights of a company.
F1315463402543_S22,statutory fact,"Consolidation of holdings. 11. (1) …. (2) No acquirer, who together with persons acting in concert with him holds, fifty-five per cent (55%) or more but less than seventy-five per cent (75%) of the shares or voting rights in a target company, shall acquire either by himself or through persons acting in concert with him any additional shares or voting rights therein, unless he makes a public announcement to acquire shares in accordance with these Regulation: Provided that …….. Provided further that such acquirer may, notwithstanding the acquisition made under regulation 10 or sub-regulation (1) of regulation 11,] without making a public announcement under these Regulations, acquire, either by himself or through or with persons acting in concert with him, additional shares or voting rights entitling him upto five per cent."
F1315463402543_S23,statutory fact, (5%) voting rights in the target company subject to the following:- (i) the acquisition is made through open market purchase in normal segment on the stock exchange but No through bulk deal block deal negotiated deal preferential allotment; or the increase in the shareholding or voting rights of the acquirer is pursuant to a buy back of shares by the target company; (ii) the post acquisition shareholding of the acquirer together with persons acting in concert with him shall No increase beyond seventy five per cent.(75%).]
F1315463402543_S24,statutory fact,"7. [(1) Any acquirer, who acquires shares or voting rights which (taken together with shares or voting rights, if any, held by him) would entitle him to more than five per cent or ten per cent or fourteen per cent or fifty four per cent or seventy four per cent] shares or voting rights in a company, in any manner whatsoever, shall disclose at every stage the aggregate of his shareholding or voting rights in that company to the company and to the stock exchanges where shares of the target company are listed.]"
F1315463402543_S25,procedural fact,"Firstly, I am dealing with the allegation whether the Noticees (1) Mr. Akshay Poddar, (2) Mrs. Puja Poddar and (3) M s. Poddar Heritage Investments Ltd have traded in the shares of GSML while in possession of unpublished price sensitive information thereby contravened the provisions of Regulation 3(i) and 4 of the Insider Trading Regulations."
F1315463402543_S26,material fact,"As per the SCN, Mr. Akshay Poddar is one of the promoters and directors of GSML. Mrs. Puja Poddar is the wife of Mr. Akshay Poddar is also a promoter of GSML."
F1315463402543_S27,material fact,"M s. Poddar Heritage Investments Ltd., a Poddar group company is also the promoter of GSML in which Mr. Akshay Poddar is the Promoter- Managing Director, "
F1315463402543_S28,material fact," ZIL appointed N.M Raiji & Co. as valuer on October 24, 2009 for valuation of companies ZIL and GSML for the proposed amalgamation."
F1315463402543_S29,material fact,"Therefore, the price sensitive information pertaining to the amalgamation of GSML with ZIL came into existence on October 24, 2009."
F1315463402543_S30,material fact,"GSML accepted the appointment of valuer on October 28, 2009."
F1315463402543_S31,material fact,"The management representation letter dated January 05, 2010 on behalf of GSML to N.M Raiji & Co. in this regard was signed by Mr. Akshay Poddar. "
F1315463402543_S32,material fact,"The valuation report was sent to GSML and ZIL on January 18, 2010."
F1315463402543_S33,material fact,"The GSML made a corporate announcement on February 18, 2010 that a BoD meeting was scheduled to be held on February 22, 2010 to consider the scheme of amalgamation of GSML with ZIL."
F1315463402543_S34,material fact,"The BoD of ZIL as well as GSML approved the scheme of amalgamation of GSML with ZIL on February 22, 2010."
F1315463402543_S35,material fact,Upon completion of amalgamation the shareholders of GSML would receive 1 equity share of Rs.10 each of ZIL for every one share of GSML held by them on record date to be fixed by ZIL.
F1315463402543_S36,material fact,The proposed amalgamation and the swap ratio of 1:1 were price sensitive information as prescribed under Regulation 2(ha)(v) of the Insider Trading Regulations. 
F1315463402543_S37,material fact,"The said price sensitive information came to the public knowledge only on February 18 and 22, 2010 respectively."
F1315463402543_S38,material fact,"Mr. Akshay Poddar purchased 30000 shares of GSML on February 09, 2010 and another 10000 shares on February 10, 2010 from the market."
F1315463402543_S39,material fact,"He purchased another 20000 shares of GSML on February 09, 2010 on behalf of his minor daughter Ku. Ayesha Poddar."
F1315463402543_S40,material fact,The seller of the shares was M s Uttar Pradesh Trading Company Ltd (UPTCL). 
F1315463402543_S41,material fact,"Mr. Akshay Poddar, Mrs. Puja Poddar and M s. Poddar Heritage Investments Pvt Ltd purchased 1,15,000, 1,10,000 and 95000 shares of GSML respectively from M s Texmaco Ltd another promoter of GSML on February 15, 2010. "
F1315463402543_S42,material fact,Mrs. Puja Poddar purchased the shares through off market whereas the others purchased the shares through market transactions.
F1315463402543_S43,allegation, It is alleged that the said Noticees are insiders and connected persons in terms of Insider Trading Regulations and they traded in the shares of GSML while in possession of unpublished price sensitive information in contravention of Regulation 3(i) and 4 of PIT Regulations. 
F1315463402543_S44,defendant claim,The submissions of the Noticees in this regard are summarized below: a. “GSML belonged to K.K. Birla Group of companies and upon his demise the group companies were to be separated and each of the three daughters were to take charge of some part of the group.
F1315463402543_S45,defendant claim,"Accordingly, three groups were made – Nopany Group, Poddar Group and Bhartia Group."
F1315463402543_S46,defendant claim," In aid of this family settlement, the process of disentangling the cross holdings of the family groups was begun. "
F1315463402543_S47,defendant claim,GSML came into the fold of Poddar Group.
F1315463402543_S48,defendant claim,"As holdings in GSML came to the fold of the Poddar group UTPCL transferred 160,000 shares held by it in GSML to the members of Poddar group. "
F1315463402543_S49,defendant claim,"The transaction of 3,20,000 shares of GSML was inter-se promoters."
F1315463402543_S50,defendant claim,Mr. Akshay Poddar is the grandson of Dr. K. K. Birla and the son of Mrs. Jyotsna Poddar.
F1315463402543_S51,defendant claim,"b. By accepting the appointment of N.M Raiji and Co. as valuers, no final decision is taken on amalgamation of GSML with ZIL. "
F1315463402543_S52,defendant claim,Everything was at the proposal stage and contingent upon the swap ratio. 
F1315463402543_S53,defendant claim,Mere consideration without any finality in a matter is No price sensitive information.
F1315463402543_S54,defendant claim,"c. In so far as swap ratio and valuation report are concerned, ZIL was coordinating with N.M. Raiji & Co. and GSML had no direct interface with it. N.M. Raiji & Co. has No sent the report to GSML as alleged. "
F1315463402543_S55,defendant claim,"The company secretary of GSML received the sealed cover containing the valuation report and the swap ratio from the Company Secretary of ZIL only on February 19, 2010."
F1315463402543_S56,defendant claim,The Company Secretary of ZIL had received two separate covers from N.M. Raiji & Co. containing the valuation report and the swap ratio.
F1315463402543_S57,defendant claim,"The sealed cover containing the report was opened at the Board Meeting held on February 22, 2010 in the presence of BOD of GSML."
F1315463402543_S58,defendant claim," If at all, there was any unpublished price sensitive information, the same came into existence on February 22, 2010."
F1315463402543_S59,defendant claim,Mere consideration of a proposal of amalgamation cannot be construed as unpublished price sensitive information.
F1315463402543_S60,defendant claim,"Therefore, there is no violation of provisions of Regulation 3(i) of PIT Regulation as alleged."
F1315463402543_S61,defendant claim,"d. Simply because there is some overlap in two independent activities (purchases made by Purchasers and proposal of amalgamation), it should No be automatically concluded that purchases were motivated by alleged unpublished price sensitive information and the Noticees had indulged in insider trading completely ignoring and overlooking the surrounding circumstances and the rationale for purchases."
F1315463402543_S62,defendant claim," Any person, who indulges in insider trading, indulges in the same with the motive of making profits by taking a contra position immediately when the information comes within the public domain."
F1315463402543_S63,defendant claim," In the matter under reference, no sales have been carried out post the alleged information becoming public. "
F1315463402543_S64,defendant claim,"On the contrary, the Noticees still continue to hold the entire shares of GSML. "
F1315463402543_S65,defendant claim,"Further, it is also unthinkable that the Noticees would indulge in insider trading, as alleged, in order to fleece their own relatives (Nophany’s) or the entities controlled by them (viz; Nopany Group) or their own group entities (Texmaco- Poddar group) and thereby deprive them of profit or pass on an avoidable loss to them. "
F1315463402543_S66,defendant claim,Same completely destroys the allegation of insider trading. 
F1315463402543_S67,subjective observation," I find that the proposed amalgamation of GSML with ZIL was at the proposal stage and it became public on February 22, 2010 on which date the BoD of both the companies decided on the amalgamation and swap ratio. Mere acceptance of the appointment of the valuer does No construed as a final word on the proposed amalgamation."
F1315463402543_S68,subjective observation," Even though the Noticees were impending the amalgamation of GSML with ZIL, there were other procedures which were required to be followed under the Companies Act and till then the amalgamation may No fructify. "
F1315463402543_S69,subjective observation,"I find that N.M.Raiji & Co. sent the valuation report to GSML and ZIL in a sealed cover and was opened at the Board Meeting on February 22, 2010."
F1315463402543_S70,subjective observation,I do No find any substantive corroborative evidences on record to counter the submissions of the Noticees and to establish that the sealed cover was opened before the Board Meeting or the Noticees were aware about the contents of the valuation report prior to its opening at the meeting of BoD. 
F1315463402543_S71,subjective observation,"Further, I find that the motive of the Noticees in purchasing the shares from UPTCL is purely separation of family business from Nopany Group which owned UPTCL. "
F1315463402543_S72,subjective observation,"The purchase of 3,20,000 shares from Texmaco Ltd was inter- se transfer among the promoter group and there are no reasons to suspect that the seller is unaware of the proposed amalgamation."
F1315463402543_S73,material fact, I have noted that the scrip of GSML is illiquid scrip and have very rarely traded since 1995. 
F1315463402543_S74,material fact,The Noticees still continue to hold the shares of GSML.
F1315463402543_S75,subjective observation,This all suggest that the Noticees traded i.e. purchased shares of GSML pursuant to the separation of business interest (family arrangement). 
F1315463402543_S76,material fact," I also find from the documents available on record that similar transactions were executed by Mrs. Shradha Agarwala who is the sister of Mr. Akshay Poddar, a deemed connected person."
F1315463402543_S77,material fact,Poddar group companies’ viz. M s Greenland Trading Pvt Ltd and Indrakshi Trading Company Ltd which were also deemed connected persons traded in the shares of GSML during the relevant period.
F1315463402543_S78,subjective observation,The trades of the above entities were treated as executed pursuant to the separation of business interest (family arrangement) and the motives behind their trading were No to gain any unfair advantage and accordingly No in violation of the provisions of the Insider Trading Regulations. 
F1315463402543_S79,subjective observation,"Similarly, ZIL and its subsidiary Zuari Investments Ltd executed transactions in the shares of GSML during the relevant period but concluded that the trades were No carried out to gain any unfair advantage and accordingly No considered in violations of Insider Trading Regulations. "
F1315463402543_S80,subjective observation, I find that there are no sufficient evidences available on record to prove that the trades were carried out by the Noticees to gain any unfair advantage but on the contrary those were executed in the aid of family arrangement and inter-se transfer amongst the group in similar lines as mentioned in para above. 
F1315463402543_S81,subjective observation,"I am thereofore, inclined to give benefit of doubt to the Noticees and conclude that the allegations of trading in shares of GSML while in possession of unpublished price sensitive information in contravention of Regulations 3(i) and 4 of Insider Trading Regulations do No stand established. "
F1315463402543_S82,procedural fact,The next issue for consideration is whether Mr. Akshay Poddar had failed to make a disclosure as required under Regulation 7(1) of SAST Regulations. 
F1315463402543_S83,material fact,Investigation revealed that Mr. Akshay Poddar was holding 80000 shares (2.5%) of GSML at the end of December 2009.
F1315463402543_S84,material fact,His shareholding increased to 235000 shares constituting 7.34% of the share capital of GSML at the end of March 2010. 
F1315463402543_S85,material fact,"Since the shareholding crossed the 5% limit, he was required to make disclosure under Regulation 7(1) of SAST Regulations. "
F1315463402543_S86,allegation,It is alleged that he failed to make the said disclosure to Calcutta Stock Exchange (CSE) where the shares of GSML were listed at the relevant time thereby violated the said Regulation.
F1315463402543_S87,defendant claim,Mr. Akshay Poddar denied that he had violated the provisions of Regulation 7(1) of SAST Regulations.
F1315463402543_S88,material fact,"He had promptly made a disclosure to GSML and CSE on February 16, 2010 after completing the acquisition of 115,000 shares of GSML on February 15, 2010. "
F1315463402543_S89,material fact,"Based on the disclosure made by him, GSML also made matching disclosure to the CSE on February 16, 2010. "
F1315463402543_S90,material fact,He has submitted the copy of the disclosures made by him to GSML & CSE.
F1315463402543_S91,material fact," Further, he had also made a disclosure to GSML under regulation 13(4) of the PIT Regulations on February 16, 2010. "
F1315463402543_S92,material fact,"Mr. Akshay Poddar submitted copies of the disclosures made by him to the GSML and CSE, the disclosure made by GSML to CSE and a copy of the disclosure as appearing on the website of CSE."
F1315463402543_S93,material fact,I have considered the submissions made by Mr. Akshay Poddar and the documents submitted in support of his claim that he had made the disclosure about his aggregate shareholding voting rights in GSML to CSE when he crossed the 5% limit.
F1315463402543_S94,material fact," I find from the copies of documents submitted to me that Mr. Akshay Poddar had made the disclosures which were apparently received and acknowledged by the CSE on February 16, 2010. "
F1315463402543_S95,subjective observation,There is no substantive evidence to corroborate that Mr. Akshay Poddar failed to make the required disclosure to CSE as alleged. 
F1315463402543_S96,subjective observation,"I am therefore, inclined to give benefit of doubt to Mr. Akshay Poddar and conclude that the alleged violation of Regulation 7(1) of SAST Regulations does No stand established. "
F1315463402543_S97,procedural fact,"The last issue for consideration is whether Mr. Akshay Poddar, Mrs. Shradha Agarwala and M s. Indrakshi Trading Company Pvt Ltd had violated Regulation 11(2) of SAST Regulations."
F1315463402543_S98,material fact,The investigations revealed that the above Noticees are the promoters of GSML.
F1315463402543_S99,material fact,The promoters and or persons acting in concert (PACs) of GSML were together holding 59.86% of shareholding rights or shares at the end of the quarter ended December 2009.
F1315463402543_S100,material fact,"The Noticees along with other promoters and or PACs acquired additional 1,60,000 shares constituting 5 % of share capital of GSML during February 4-11, 2010."
F1315463402543_S101,material fact,"The shareholding of promoter group increased from 59.86% to 64.86% during the quarter January 1, 2010 to March 31, 2010."
F1315463402543_S102,material fact,In terms of second proviso to Regulation 11(2) of the SAST Regulations the Noticees could have acquired any additional shares or voting rights upto 5% without making public announcement provided if the purchases are other than bulk deals i.e. No more than 0.5% of the listed capital per day.
F1315463402543_S103,material fact,"Mr. Akshay Poddar, Ku. Aeysha Poddar (minor daughter of Akshay Poddar), Mrs. Shradha Agarwala, Ku. Aasthi Agarwala and Ku. Anisha Agarwala (both minor daughters of Mrs. Shradha Agarwala) and M s. Indrakshi Trading Company Pvt Ltd purchased shares through bulk deals."
F1315463402543_S104,subjective observation,"Therefore, the exemption under Regulation 11(2) would No be available to them."
F1315463402543_S105,allegation,It is therefore alleged that the Noticees acquired the above shares without making the public announcement thereby violated Regulation 11(2) read with second proviso to Regulation 11(2) of SAST Regulations.
F1315463402543_S106,defendant claim,"The Noticees inter-alia submitted that a. “the second proviso to Regulation 11(2) of SAST Regulations is No applicable to them since the transaction of acquisition of 1,60,000 shares of GSML by them is exempt under Regulation 3(1)(e)(iii)(b) of SAST Regulations. "
F1315463402543_S107,defendant claim,The transaction is inter-se transfer amongst the qualifying promoters. b. Mr. Akshay Poddar is disclosed as a promoter and director of GSML.
F1315463402543_S108,defendant claim,He is son of Mr. Saroj Kumar Poddar and Mrs. Jyotsna Poddar who are in control of GSML.
F1315463402543_S109,defendant claim,"Therefore, since the relatives coming within the meaning of S.6 of the Companies Act are also to be deemed as qualifying promoters, Mr. Saroj Kumar Poddar and Mrs. Jyotsna Poddar, being father and mother of Mr. Akshay Poddar will also be deemed as qualifying promoters."
F1315463402543_S110,defendant claim,"c. Mrs. Shradha Agarwala, who is sister of Mr. Akshay Poddar and daughter of Mr. Saroj Kumar Poddar and Mrs. Jyotsna Poddar who are qualifying promoters and are in control of GSML, comes within the meaning of S.6 of companies Act along with her minor daughters Ku. Anisha and Aashti Agarwala."
F1315463402543_S111,defendant claim,d. M s. Indrakshi Trading Company Pvt Ltd is an unlisted company and the majority of the shareholding is held by Saroj Kumar Poddar (63.33%) who is a qualifying promoter and is in control of GSML and his daughter Mrs. Shradha Agarwala (3.33%) is also on the Board.
F1315463402543_S112,defendant claim,"Therefore, Indrakshi Trading Co. Pvt Ltd is a company directly controlled by the qualifying promoter or a relative of the qualifying promoter."
F1315463402543_S113,defendant claim, e. M s. Greenland Trading Company Pvt Ltd is an unlisted company and the majority of the shareholding is held by Saroj Kumar Poddar (63.33%) who is a qualifying promoter and is in control of GSML and his son Mr. Akshay Poddar (3.33%) is also on the Board.
F1315463402543_S114,defendant claim,"Therefore, Greenland Trading Co. Pvt Ltd is a company directly controlled by the qualifying promoter or a relative of the qualifying promoter."
F1315463402543_S115,defendant claim,f. At the relevant time around 99% of shareholding of UPTCL is held by its parent company M s Upper Ganges Sugar and Industries Ltd whose majority shareholding is owned and controlled by Mrs. Nandini Noopany and her son Mr. Chandrashekar Noopany directly and through various companies.
F1315463402543_S116,defendant claim,"Further, both Mrs. Nandini Noopany and her son Chandrashekar Noopany are also on the Board of UPTCL."
F1315463402543_S117,defendant claim,Mrs. Nandini Noopany who directly controls UPTCL is the real sister of Mrs. Jyotsna Poddar who is a qualifying promoter.
F1315463402543_S118,defendant claim,Mrs. Jyotsna Poddar is the mother of Mr. Akshay Poddar who is also a qualifying promoter of GSML.
F1315463402543_S119,defendant claim,"Mrs. Nandini Noopany is relative of Mrs. Jyotsna Poddar who is a qualifying promoter within the meaning of S.6 of Companies Act, 1956. "
F1315463402543_S120,defendant claim,"Thus, UPTCL is a qualifying promoter of GSML being a company, directly controlled by relatives of qualifying promoters (Mrs. Jyotsna Poddar Akshay Poddar) of GSML."
F1315463402543_S121,defendant claim,"g. Thus, both the transferor and transferees fall under the definition of term qualifying promoters."
F1315463402543_S122,defendant claim,"h. In so far as transferees are concerned, i. Mr. Akshay Poddar, one of the transferees, has been holding shares of GSML for more than 3 years prior to the acquisition under reference."
F1315463402543_S123,defendant claim," ii. In so far as other transferees {Ku. Ayesha Poddar (minor), Mrs. Shradha Agarwala, Ku. Anisha Agarwala (minor), Ku Aashti Agarwala (minor), Indrakshi Trading Company Pvt Ltd., Greenland Trading Pvt Ltd.} are concerned, they have No been holding any shares in GSML prior to Impugned Transaction."
F1315463402543_S124,defendant claim,"iii. In this context, SEBI has taken a view in certain responses issued by it under SEBI (Informal Guidance) Scheme, 2003, that even if one of the transferees has been holding shares of the target company for a period of at least 3 years prior to the said acquisition and the other transferees do No satisfy this criterion, the acquisition would still be exempted under Regulation 3(1)(e)(iii)(b) provided that the other conditions mentioned therein are fulfilled."
F1315463402543_S125,material fact,"The said view of SEBI has been expressed in several responses including inter-alia the following: (i) SEBI’s response dated October 19, 2004 to Sudarshan Chemical Industries Ltd CFD DCR TO MM 04; (ii) SEBI’s response dated March 26, 2008 to ABC India Ltd CFD DCR TO INF AG 121363 08 and (iii) SEBI’s response dated June 18, 2007 to Jubilee Investments & Industries Ltd CFD DCR TO INF HB 07."
F1315463402543_S126,material fact," iv. In the circumstances, since Akshay Poddar (who belongs to the same group as other transferees) had been holding shares for more than 3 years in GSML, this condition stands satisfied."
F1315463402543_S127,material fact," i. In so far as transferor, UPTCL is concerned, prior to the date of impugned transaction, it was holding shares of GSML since the year 2001. i.e. more than 3 years."
F1315463402543_S128,material fact," j. Thus, both the transferor and transferees have been holding shares in GSML for a period at least 3 years prior to the acquisition under reference."
F1315463402543_S129,material fact," k. The shares of GSML, prior to the impugned transaction were infrequently traded in terms of Explanation (i) to Regulation 20(5)."
F1315463402543_S130,material fact,"Further, as per the C.A Certificate dated March 29, 2011 the price of the shares, as per the methodology stipulated in Regulation 20, works out to Rs. 52.78 per share and the impugned transactions have taken place between the price range of Rs.50- 60 which is No exceeding 25% of the price as determined in terms of sub- regulations (4) and (5) of Regulation 20."
F1315463402543_S131,material fact," l. Thus, the inter-se transfer of shares amongst the transferor and transferees has been done at a price range of Rs. 50-60 which is No exceeding 25% of the price as determined in terms of sub-regulations (4) and (5) of Regulation 20."
F1315463402543_S132,subjective observation,"Both the transferor and transferees have complied with Regulations 6, 7 and 8 of SAST Regualtions."
F1315463402543_S133,subjective observation,"m. In the circumstances, the impugned transaction satisfies all the conditions stipulated in Regulation 3(1)(e)(iii)(b) of SAST Regulations and qualifies for exemption."
F1315463402543_S134,material fact,I find from the records that the Noticees are the promoters and or PACs of GSML who were together holding 59.86% of shares or rights of GSML. 
F1315463402543_S135,material fact,"The Promoter group and or PACs together during February 4-10, 2010 purchased through market transactions 1,60,000 shares from erstwhile promoter M s Uttar Pradesh Trading Company Ltd The said purchase is 5% of share capital of GSML. "
F1315463402543_S136,statutory fact,"As per Regulation 11(2) if an acquirer together with PACs holds 55% or more but less that 75% of shares or voting rights of target company in present case GSML, they shall No acquire any additional shares unless they make a public announcement."
F1315463402543_S137,statutory fact,The second proviso to Regulation 11(2) provides conditions where acquisition can be made even without making public announcement.
F1315463402543_S138,statutory fact,The first condition which is in issue is that acquisition can be made even without making public announcement if shares are acquired in normal segment on stock exchange but the same should No be bulk deals block deals…… 
F1315463402543_S139,material fact," In present case the Noticees along with other promoters and or PACs acquired 5% shares or voting rights of GSML on CSE during February 4-10, 2010 from UPTCL."
F1315463402543_S140,material fact,"The said purchase transactions were executed as Bulk Deals which is defined in SEBI Cir MRD DOP SE Cir-19 05 dated September 02, 2005. "
F1315463402543_S141,related fact,Bulk deals means all transactions in a scrip (on an exchange) where total quantity of shares bought sold is more than 0.5% of the number of equity shares of the company (GSML) listed on the exchange.
F1315463402543_S142,material fact,"The Noticees executed transactions on February 09 10, 2010 as bulk deals."
F1315463402543_S143,subjective observation,"In view of the above, it is established beyond doubt that the acquisition of the shares by the Noticees is No exempted under second proviso to Regulation 11(2) of SAST Regulations."
F1315463402543_S144,procedural fact,"However, I have considered the submissions of the Noticees that the second proviso to Regulation 11(2) of SAST Regulations is No applicable to them."
F1315463402543_S145,subjective observation,"Further, the acquisition of 1,60,000 shares of GSML by them is exempt under Regulation 3(1)(e)(iii)(b) of SAST Regulations as the transactions are inter-se transfer amongst the qualifying promoters and that they satisfy all the conditions for availing the exemption."
F1315463402543_S146,subjective observation," I have noted that they have also submitted a report under Regulation 3(4) to SEBI on April 5, 2011. "
F1315463402543_S147,subjective observation,I find from the documents available on record that the Noticees are promoters and or PACs of GSML.
F1315463402543_S148,material fact,The UPTCL is also erstwhile promoter of GSML and that the said transaction forms part of family arrangement and the motive of trades being separation of business between families (Nopany family and Poddar family) pursuant to death of Dr. K. K. Birla.
F1315463402543_S149,subjective observation,"In view of the above, I am inclined to give benefit of doubt to the Noticees and do No hold them guilty of violating Regulation 11(2) of SAST Regulations."
F1315463402543_S150,subjective observation,"In view of the above, after considering all the facts and circumstances of the case and exercising the powers conferred upon me U S 15-I (2) of the SEBI Act, 1992, I conclude that the allegations as per the SCNs are No established and or the case is No fit to impose any monetary penalties on the Noticees."
F1315463402543_S151,subjective observation,The matter is accordingly disposed of.
F1315463402543_S152,procedural fact," In terms of the Rule 6 of the Adjudicating Rules, copies of the order are sent to the Noticees and also to Securities & Exchange Board of India. "
